max_superdroplets,time_s,metric,n_members,estimate,95ci_low,95ci_high,95ci_half_width,accuracy_margin,precision_margin,accuracy_pass,precision_pass
4096,2400.0,ensemble_mean_l1_bins_500,20,0.06007373251902037,0.07324427527648703,0.10583734381559581,0.016296534269554394,0.05,0.01,False,False
4096,2400.0,ensemble_mean_l1_bins_1000,20,0.08926425503010302,0.10749271485894282,0.14726220347314195,0.019884744307099564,0.05,0.01,False,False
4096,2400.0,golovin_relative_error_radius_moment_0_m3,20,-5.773703066173086e-05,-0.012450400396105054,0.012334926334781593,0.012392663365443323,0.05,0.025,True,True
4096,2400.0,golovin_relative_error_radius_moment_6_um6_m3,20,0.01132943177763553,-0.03334703204020929,0.056005895595480346,0.04467646381784482,0.1,0.05,True,True
4096,3000.0,ensemble_mean_l1_bins_250,20,0.05206472724712319,0.05871573593598529,0.08982869552145499,0.015556479792734852,0.05,0.01,False,False
4096,3000.0,ensemble_mean_l1_bins_500,20,0.07201822760645374,0.08550963806396225,0.12226867855972597,0.018379520247881857,0.05,0.01,False,False
4096,3000.0,ensemble_mean_l1_bins_1000,20,0.10574647502973006,0.12494233727667603,0.16919417212634089,0.022125917424832428,0.05,0.01,False,False
4096,3000.0,golovin_relative_error_radius_moment_0_m3,20,-0.00010981849907413244,-0.01300597661456424,0.012786339616415976,0.012896158115490108,0.05,0.025,True,True
4096,3000.0,golovin_relative_error_radius_moment_6_um6_m3,20,0.015929947445225707,-0.04670423873705698,0.07856413362750839,0.06263418618228268,0.1,0.05,True,False
4096,3600.0,ensemble_mean_l1_bins_250,20,0.0617979003295576,0.06751151197728182,0.10340653109523128,0.017947509558974728,0.05,0.01,False,False
4096,3600.0,ensemble_mean_l1_bins_500,20,0.07902148018408657,0.09398043107313164,0.13932938150797256,0.022674475217420456,0.05,0.01,False,False
4096,3600.0,ensemble_mean_l1_bins_1000,20,0.11402702800715639,0.13691471124192167,0.19266396099981709,0.027874624878947707,0.05,0.01,False,False
4096,3600.0,golovin_relative_error_radius_moment_0_m3,20,-0.0009726892630479711,-0.0133019093758936,0.011356530849797658,0.012329220112845629,0.05,0.025,True,True
4096,3600.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.020264415874997888,-0.07521051300330811,0.034681681253312335,0.05494609712831022,0.1,0.05,True,False
8192,600.0,ensemble_mean_l1_bins_250,20,0.02495984085302733,0.02752591581425797,0.04610550450507041,0.009289794345406218,0.05,0.01,True,True
8192,600.0,ensemble_mean_l1_bins_500,20,0.03891586143020206,0.04495193441084306,0.06427968751350586,0.009663876551331402,0.05,0.01,False,True
8192,600.0,ensemble_mean_l1_bins_1000,20,0.052823151376694355,0.0639228001623904,0.09043346596445796,0.013255332901033784,0.05,0.01,False,False
8192,600.0,golovin_relative_error_radius_moment_0_m3,20,0.0032954187479640406,-0.003457741806330471,0.010048579302258552,0.006753160554294512,0.05,0.025,True,True
8192,600.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.015079697505185757,-0.034050559983155274,0.0038911649727837623,0.018970862477969516,0.1,0.05,True,True
8192,1200.0,ensemble_mean_l1_bins_250,20,0.031204718011767465,0.03442085063686173,0.052863910335357166,0.009221529849247716,0.05,0.01,False,True
8192,1200.0,ensemble_mean_l1_bins_500,20,0.04726820689196577,0.05217480347945796,0.07352908075339218,0.01067713863696711,0.05,0.01,False,False
8192,1200.0,ensemble_mean_l1_bins_1000,20,0.06718720632332358,0.0762566655194966,0.10206697503222038,0.012905154756361892,0.05,0.01,False,False
8192,1200.0,golovin_relative_error_radius_moment_0_m3,20,0.000415626981311068,-0.008676436037577886,0.009507690000200021,0.009092063018888954,0.05,0.025,True,True
8192,1200.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.026692808238722998,-0.05794974514980071,0.004564128672354714,0.03125693691107771,0.1,0.05,True,True
8192,1800.0,ensemble_mean_l1_bins_250,20,0.03212723204976196,0.03610190559011947,0.05576360801095276,0.009830851210416644,0.05,0.01,False,True
8192,1800.0,ensemble_mean_l1_bins_500,20,0.04123279172512697,0.04974838273615216,0.07118670835529685,0.010719162809572344,0.05,0.01,False,False
8192,1800.0,ensemble_mean_l1_bins_1000,20,0.05535773637561229,0.06852200158992562,0.09641149816778671,0.013944748288930546,0.05,0.01,False,False
8192,1800.0,golovin_relative_error_radius_moment_0_m3,20,0.0003157158602496546,-0.008979506328457752,0.00961093804895706,0.009295222188707406,0.05,0.025,True,True
8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.021847834830923785,-0.05807820341920286,0.014382533757355292,0.03623036858827908,0.1,0.05,True,True
8192,2400.0,ensemble_mean_l1_bins_250,20,0.03358642182262757,0.03570955755960135,0.059974962885221764,0.012132702662810208,0.05,0.01,False,False
8192,2400.0,ensemble_mean_l1_bins_500,20,0.046881026693720795,0.0542572479496811,0.07877232584467589,0.012257538947497395,0.05,0.01,False,False
8192,2400.0,ensemble_mean_l1_bins_1000,20,0.06157919102374542,0.07453341888019926,0.10526649198141956,0.015366536550610148,0.05,0.01,False,False
8192,2400.0,golovin_relative_error_radius_moment_0_m3,20,0.0017342837904057607,-0.00824211683208818,0.011710684412899703,0.009976400622493942,0.05,0.025,True,True
8192,2400.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.021917587785532506,-0.06955943893418419,0.02572426336311918,0.04764185114865169,0.1,0.05,True,True
8192,3000.0,ensemble_mean_l1_bins_250,20,0.03138491945887967,0.037855768249795606,0.06253315490134503,0.012338693325774714,0.05,0.01,False,False
8192,3000.0,ensemble_mean_l1_bins_500,20,0.04955799412285448,0.05911967346406643,0.08787756349652986,0.014378945016231718,0.05,0.01,False,False
8192,3000.0,ensemble_mean_l1_bins_1000,20,0.07262545546932277,0.08681956139691324,0.1230201649561777,0.018100301779632226,0.05,0.01,False,False
8192,3000.0,golovin_relative_error_radius_moment_0_m3,20,0.0006805930374016944,-0.009624074863541603,0.010985260938344992,0.010304667900943297,0.05,0.025,True,True
8192,3000.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.028428420481340082,-0.07912485476680678,0.02226801380412661,0.05069643428546669,0.1,0.05,True,False
8192,3600.0,ensemble_mean_l1_bins_250,20,0.0458339711960542,0.05041805289063856,0.08002485491958254,0.01480340101447199,0.05,0.01,False,False
8192,3600.0,ensemble_mean_l1_bins_500,20,0.06188892496496586,0.07156326486030874,0.1038322366935295,0.016134485916610382,0.05,0.01,False,False
8192,3600.0,ensemble_mean_l1_bins_1000,20,0.08572466431129014,0.10223648074994542,0.1412687748964307,0.01951614707324264,0.05,0.01,False,False
8192,3600.0,golovin_relative_error_radius_moment_0_m3,20,0.0006583920906218177,-0.009526463466743537,0.010843247647987173,0.010184855557365355,0.05,0.025,True,True
8192,3600.0,golovin_relative_error_radius_moment_6_um6_m3,20,-0.01459097410211005,-0.08581326236363057,0.05663131415941047,0.07122228826152052,0.1,0.05,True,False
16384,600.0,ensemble_mean_l1_bins_250,20,0.019850679147737346,0.022327593120773093,0.03530818756100076,0.0064902972201138324,0.05,0.01,True,True
16384,600.0,ensemble_mean_l1_bins_500,20,0.03036125714807592,0.034453735644517126,0.04986236367024855,0.007704314012865712,0.05,0.01,True,True
