ensemble_size,lower_max_superdroplets,upper_max_superdroplets,time_s,metric,full50_point_difference_lower_minus_upper,projected_95ci_low,projected_95ci_high,equivalence_margin,equivalence_pass
29,4096,8192,1200.0,ensemble_mean_l1_bins_500,0.01032932340727128,0.004141578753037552,0.03083170936080917,0.01,False
29,4096,8192,1200.0,golovin_relative_error_radius_moment_0_m3,0.0011462970863592092,-0.010543709124567256,0.012836303297285674,0.05,True
29,4096,8192,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009496849491848577,-0.04823256097257077,0.029238861988873613,0.05,True
29,4096,8192,1800.0,ensemble_mean_l1_bins_500,0.010539323146189473,0.004436429047423988,0.03024422668394999,0.01,False
29,4096,8192,1800.0,golovin_relative_error_radius_moment_0_m3,-0.002686110060303406,-0.015384118254231676,0.010011898133624863,0.05,True
29,4096,8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005732354361670149,-0.053104675248267,0.04163996652492671,0.05,False
29,4096,8192,2400.0,ensemble_mean_l1_bins_500,0.014121665108384713,0.006807891598520639,0.0349305186397925,0.01,False
29,4096,8192,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0015882544173717438,-0.015437674865166074,0.012261166030422587,0.05,True
29,4096,8192,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0011396646773432668,-0.05311632827895474,0.055395657633641265,0.05,False
29,4096,8192,3000.0,ensemble_mean_l1_bins_500,0.016170966190678197,0.0048647709842019205,0.03902595936689915,0.01,False
29,4096,8192,3000.0,golovin_relative_error_radius_moment_0_m3,-7.9981786087523e-06,-0.013839731095128347,0.013823734737910844,0.05,True
29,4096,8192,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.009258408735591106,-0.05987335720465948,0.0783901746758417,0.05,False
29,4096,8192,3600.0,ensemble_mean_l1_bins_500,0.01523766158126355,0.007038279367050038,0.04547553951215679,0.01,False
29,4096,8192,3600.0,golovin_relative_error_radius_moment_0_m3,0.00011808026243442554,-0.013846842390459782,0.014083002915328635,0.05,True
29,4096,8192,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.011400566122131662,-0.09019687452701039,0.06739574228274706,0.05,False
29,8192,16384,600.0,ensemble_mean_l1_bins_500,0.00447613162721236,0.0011263003364090547,0.020636851639399982,0.01,False
29,8192,16384,600.0,golovin_relative_error_radius_moment_0_m3,-0.0005037539747149311,-0.0072022504223373755,0.006194742472907513,0.05,True
29,8192,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006482440720361811,-0.026942888639684418,0.013978007198960796,0.05,True
29,8192,16384,1200.0,ensemble_mean_l1_bins_500,0.011324354208979644,0.004700129140561155,0.02357338116345354,0.01,False
29,8192,16384,1200.0,golovin_relative_error_radius_moment_0_m3,-0.0025524423585875965,-0.011134076431420645,0.006029191714245453,0.05,True
29,8192,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0025103638737196702,-0.025637206410758808,0.03065793415819815,0.05,True
29,8192,16384,1800.0,ensemble_mean_l1_bins_500,0.00480244635985496,0.0024720532957788377,0.020692795257218035,0.01,False
29,8192,16384,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0011936271905278305,-0.010360760631349473,0.007973506250293812,0.05,True
29,8192,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0013483605455431504,-0.036481217053544464,0.03378449596245816,0.05,True
29,8192,16384,2400.0,ensemble_mean_l1_bins_500,0.00466168817817194,0.0020143357891616274,0.021789936454787242,0.01,False
29,8192,16384,2400.0,golovin_relative_error_radius_moment_0_m3,0.0016517359100811733,-0.008329059555097258,0.011632531375259604,0.05,True
29,8192,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.010217970884599333,-0.05098237095031498,0.030546429181116316,0.05,False
29,8192,16384,3000.0,ensemble_mean_l1_bins_500,0.012827281353564531,0.006697487338356555,0.03148124765223719,0.01,False
29,8192,16384,3000.0,golovin_relative_error_radius_moment_0_m3,0.000918970439858131,-0.008828938113630808,0.010666878993347069,0.05,True
29,8192,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006490784661598115,-0.05364633747811813,0.0406647681549219,0.05,False
29,8192,16384,3600.0,ensemble_mean_l1_bins_500,0.013202520108023919,0.006545897952202198,0.034265259773131995,0.01,False
29,8192,16384,3600.0,golovin_relative_error_radius_moment_0_m3,0.0010989830137686663,-0.008746884403119052,0.010944850430656385,0.05,True
29,8192,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.009531054400332403,-0.052307202592384666,0.07136931139304947,0.05,False
29,16384,32768,600.0,ensemble_mean_l1_bins_500,0.006161136760722852,0.002559525205591287,0.016403994714501133,0.01,False
29,16384,32768,600.0,golovin_relative_error_radius_moment_0_m3,-8.014604561796591e-05,-0.004565045175325024,0.004404753084089092,0.05,True
29,16384,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.01173651583644503,-0.0033128148790361536,0.026785846551926215,0.05,True
29,16384,32768,1200.0,ensemble_mean_l1_bins_500,0.005853257028353542,0.003441699402992051,0.016455007342591057,0.01,False
29,16384,32768,1200.0,golovin_relative_error_radius_moment_0_m3,0.0040571288564103655,-0.001387979478019193,0.009502237190839924,0.05,True
29,16384,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.009304513644161018,-0.012517285960899445,0.03112631324922148,0.05,True
29,16384,32768,1800.0,ensemble_mean_l1_bins_500,0.0072090668655704175,0.0035291924226868395,0.01621160895992336,0.01,False
29,16384,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0034602455734436075,-0.003083281402151101,0.010003772549038316,0.05,True
29,16384,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.007117916265123314,-0.018346943704437933,0.03258277623468456,0.05,True
29,16384,32768,2400.0,ensemble_mean_l1_bins_500,0.00751030049743337,0.004039863247106421,0.018222888533967724,0.01,False
29,16384,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0024852759826798354,-0.0041138335545927275,0.009084385519952397,0.05,True
29,16384,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.009559972069699996,-0.018159101258014256,0.03727904539741425,0.05,True
29,16384,32768,3000.0,ensemble_mean_l1_bins_500,0.0021359369937048803,0.0005794932445524995,0.017258458715624037,0.01,False
29,16384,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.002119471252625711,-0.004636742110716911,0.008875684615968334,0.05,True
29,16384,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.007043881161207308,-0.025692329087094373,0.039780091409508986,0.05,True
29,16384,32768,3600.0,ensemble_mean_l1_bins_500,0.005348978564942396,0.002677757244119653,0.021619605484756818,0.01,False
29,16384,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.002085467647579744,-0.004759830963342529,0.008930766258502016,0.05,True
29,16384,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006194628109735574,-0.048971039756896234,0.03658178353742508,0.05,True
29,32768,65536,600.0,ensemble_mean_l1_bins_500,0.004128061565405553,0.0014595448155204725,0.011105953361426559,0.01,False
29,32768,65536,600.0,golovin_relative_error_radius_moment_0_m3,0.002110027418174125,-0.0011898130996132739,0.005409867935961524,0.05,True
29,32768,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005308097953690396,-0.014649473480921545,0.004033277573540752,0.05,True
29,32768,65536,1200.0,ensemble_mean_l1_bins_500,0.0033165862281304154,0.0011002764074372576,0.010600866545146208,0.01,False
29,32768,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00021531732888159017,-0.00450085276576563,0.00407021810800245,0.05,True
29,32768,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005829066211151308,-0.02025515024584652,0.008597017823543905,0.05,True
29,32768,65536,1800.0,ensemble_mean_l1_bins_500,0.0022106959658821177,0.0011825295095668246,0.010260750103227155,0.01,False
29,32768,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0005116366193819945,-0.005383815582248928,0.004360542343484939,0.05,True
29,32768,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004109276868206422,-0.02135943601181959,0.013140882275406746,0.05,True
29,32768,65536,2400.0,ensemble_mean_l1_bins_500,0.0029214316708307247,0.0011937799780138503,0.010964365510765755,0.01,False
29,32768,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0008068765792259502,-0.005799439672188424,0.004185686513736524,0.05,True
29,32768,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006609878357270577,-0.02717382277023697,0.013954066055695817,0.05,True
29,32768,65536,3000.0,ensemble_mean_l1_bins_500,0.005770418455639723,0.0031883495933271435,0.014758474231064612,0.01,False
29,32768,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.000476973385106203,-0.005660481988947675,0.004706535218735268,0.05,True
29,32768,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0059289581581573264,-0.030213413633621993,0.018355497317307342,0.05,True
29,32768,65536,3600.0,ensemble_mean_l1_bins_500,0.005294262234892724,0.0019255040441390097,0.016066590958547258,0.01,False
29,32768,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0006184310353840617,-0.005786139212869332,0.0045492771421012075,0.05,True
29,32768,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005842607661894012,-0.03318934258573807,0.02150412726195005,0.05,True
29,65536,131072,600.0,ensemble_mean_l1_bins_500,0.0022743987140059945,0.0010735976356740838,0.007989019504040093,0.01,True
29,65536,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.0022571724052171806,-0.004625288008690427,0.00011094319825606571,0.05,True
29,65536,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0003480841588496531,-0.006649060148787387,0.00595289183108808,0.05,True
29,65536,131072,1200.0,ensemble_mean_l1_bins_500,0.0018120146021446447,0.0005231598332216059,0.007602798998438347,0.01,True
29,65536,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.002388720251492169,-0.005554057752255825,0.000776617249271487,0.05,True
29,65536,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.003932841125203463,-0.005238138577304935,0.013103820827711861,0.05,True
29,65536,131072,1800.0,ensemble_mean_l1_bins_500,0.0029760395838790577,0.0018113160261905418,0.00821928364449167,0.01,True
29,65536,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0017948561576964827,-0.005270636348238647,0.0016809240328456813,0.05,True
29,65536,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0024392991328900473,-0.008447241097168766,0.01332583936294886,0.05,True
29,65536,131072,2400.0,ensemble_mean_l1_bins_500,0.002915254703770369,0.0013022344917302416,0.00825130802012023,0.01,True
29,65536,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0012539710839893203,-0.00490790960941436,0.00239996744143572,0.05,True
29,65536,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0016295257509943118,-0.011541340922818088,0.014800392424806711,0.05,True
29,65536,131072,3000.0,ensemble_mean_l1_bins_500,0.00402507820412765,0.0019598656848838565,0.010160665786858659,0.01,False
29,65536,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0009783010397904968,-0.004675680713171671,0.0027190786335906775,0.05,True
29,65536,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0033484677999073243,-0.011075218209066897,0.017772153808881547,0.05,True
29,65536,131072,3600.0,ensemble_mean_l1_bins_500,0.005604289643961436,0.002569687896866133,0.012449185622264079,0.01,False
29,65536,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0008456269565198626,-0.004564627229967349,0.002873373316927624,0.05,True
29,65536,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.010087571690162656,-0.006881179639847457,0.02705632302017277,0.05,True
29,131072,262144,600.0,ensemble_mean_l1_bins_500,0.002497011719437583,0.0010056259429761757,0.005775998026923748,0.01,True
29,131072,262144,600.0,golovin_relative_error_radius_moment_0_m3,0.00016382287507628714,-0.0013850623683342106,0.001712708118486785,0.05,True
29,131072,262144,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0008865077998372172,-0.0038003779462488403,0.005573393545923275,0.05,True
29,131072,262144,1200.0,ensemble_mean_l1_bins_500,0.0008464294219957093,0.0003432921599948906,0.004952146359512056,0.01,True
29,131072,262144,1200.0,golovin_relative_error_radius_moment_0_m3,-8.657924200521582e-05,-0.0021324143844044033,0.001959255900393972,0.05,True
29,131072,262144,1200.0,golovin_relative_error_radius_moment_6_um6_m3,7.791571862661006e-06,-0.006951990337880359,0.006967573481605682,0.05,True
29,131072,262144,1800.0,ensemble_mean_l1_bins_500,0.0012721035654429773,0.00019574312427833772,0.004455487776895264,0.01,True
29,131072,262144,1800.0,golovin_relative_error_radius_moment_0_m3,0.0002146955392887162,-0.0022034444118664127,0.002632835490443845,0.05,True
29,131072,262144,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.0013788689827167588,-0.006226166950021258,0.008983904915454775,0.05,True
29,131072,262144,2400.0,ensemble_mean_l1_bins_500,0.001735620714457784,0.0008610532310711663,0.005723883510903121,0.01,True
29,131072,262144,2400.0,golovin_relative_error_radius_moment_0_m3,-4.2403988575356226e-07,-0.0024861625404541555,0.002485314460682648,0.05,True
29,131072,262144,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014596419037190356,-0.008605769724110039,0.011525053531548108,0.05,True
29,131072,262144,3000.0,ensemble_mean_l1_bins_500,0.0027775652188570202,0.0012540043304342008,0.007342085447625473,0.01,True
29,131072,262144,3000.0,golovin_relative_error_radius_moment_0_m3,-0.00038104480703589957,-0.002902791389740186,0.002140701775668387,0.05,True
29,131072,262144,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0016255043479852008,-0.01241939495732561,0.009168386261355207,0.05,True
29,131072,262144,3600.0,ensemble_mean_l1_bins_500,0.0017254934217523984,0.0007053495100060537,0.007922068174920364,0.01,True
29,131072,262144,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0005136906947181564,-0.0030937429792171236,0.0020663615897808106,0.05,True
29,131072,262144,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0049779613673325345,-0.017911274616364145,0.007955351881699078,0.05,True
29,262144,524288,600.0,ensemble_mean_l1_bins_500,0.0007355156887138433,0.00011927523919330472,0.0035417004294262143,0.01,True
29,262144,524288,600.0,golovin_relative_error_radius_moment_0_m3,0.00040141646928275597,-0.0006394267984149269,0.001442259736980439,0.05,True
29,262144,524288,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0014727588055359676,-0.004657801910528815,0.00171228429945688,0.05,True
29,262144,524288,1200.0,ensemble_mean_l1_bins_500,0.0017338786552034127,0.0007603470204741553,0.003870109993514773,0.01,True
29,262144,524288,1200.0,golovin_relative_error_radius_moment_0_m3,0.0004847951379755466,-0.0007741431455018032,0.0017437334214528966,0.05,True
29,262144,524288,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0025171231595888036,-0.007582660218388428,0.0025484138992108206,0.05,True
29,262144,524288,1800.0,ensemble_mean_l1_bins_500,6.46959507032141e-05,-0.0003365616499930125,0.0026678495073215753,0.01,True
29,262144,524288,1800.0,golovin_relative_error_radius_moment_0_m3,0.0003837102741382026,-0.0010615049353598928,0.001828925483636298,0.05,True
29,262144,524288,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00348228201715288,-0.009259588260706744,0.002295024226400984,0.05,True
29,262144,524288,2400.0,ensemble_mean_l1_bins_500,0.0006598738745946893,0.0003544520947936433,0.003598228778647442,0.01,True
29,262144,524288,2400.0,golovin_relative_error_radius_moment_0_m3,0.0004035918554146756,-0.0011253944400953764,0.0019325781509247275,0.05,True
29,262144,524288,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0037443082844848875,-0.010896260411236789,0.0034076438422670136,0.05,True
29,262144,524288,3000.0,ensemble_mean_l1_bins_500,0.001516543545350411,0.0006968217877640881,0.004761660867826031,0.01,True
29,262144,524288,3000.0,golovin_relative_error_radius_moment_0_m3,0.0007277641279180336,-0.0008163845086061942,0.0022719127644422613,0.05,True
29,262144,524288,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0038374098021472934,-0.011862182558366767,0.004187362954072181,0.05,True
29,262144,524288,3600.0,ensemble_mean_l1_bins_500,0.0032703426268106423,0.001579376548517665,0.006682731672840182,0.01,True
29,262144,524288,3600.0,golovin_relative_error_radius_moment_0_m3,0.0007689713332399318,-0.000786173223885623,0.0023241158903654865,0.05,True
29,262144,524288,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005357345645719678,-0.015587002444059743,0.004872311152620387,0.05,True
29,524288,1048576,600.0,ensemble_mean_l1_bins_500,0.0010780850054800933,0.0005096590431007941,0.0028412622540781025,0.01,True
29,524288,1048576,600.0,golovin_relative_error_radius_moment_0_m3,-8.31498148549792e-05,-0.0008763266230264271,0.0007100269933164687,0.05,True
29,524288,1048576,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0012328279854281511,-0.0008289351759044349,0.003294591146760737,0.05,True
29,524288,1048576,1200.0,ensemble_mean_l1_bins_500,0.0009844293107363067,0.0004560391038774658,0.0028164545835747405,0.01,True
29,524288,1048576,1200.0,golovin_relative_error_radius_moment_0_m3,0.0004598926614633192,-0.0005273813231593289,0.0014471666460859672,0.05,True
29,524288,1048576,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0014552631040591346,-0.001872560709072131,0.004783086917190401,0.05,True
29,524288,1048576,1800.0,ensemble_mean_l1_bins_500,0.0010559623399274479,0.0003852709310056832,0.0024784444623836,0.01,True
29,524288,1048576,1800.0,golovin_relative_error_radius_moment_0_m3,0.00044236324496952587,-0.0006335463556455571,0.0015182728455846088,0.05,True
29,524288,1048576,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.001893796506546459,-0.0016940688656102948,0.005481661878703213,0.05,True
29,524288,1048576,2400.0,ensemble_mean_l1_bins_500,0.0007962183811570352,0.00043218327973038273,0.0022588415665462116,0.01,True
29,524288,1048576,2400.0,golovin_relative_error_radius_moment_0_m3,0.0002887796449694635,-0.0008471288435821314,0.0014246881335210585,0.05,True
29,524288,1048576,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0021344281150293297,-0.0022187856735126077,0.006487641903571267,0.05,True
29,524288,1048576,3000.0,ensemble_mean_l1_bins_500,0.0008141929583655801,0.00023362807962428895,0.0031079688169722676,0.01,True
29,524288,1048576,3000.0,golovin_relative_error_radius_moment_0_m3,0.00020163086389133998,-0.0009407574464697116,0.0013440191742523915,0.05,True
29,524288,1048576,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0024725315069291432,-0.0029371334620730363,0.007882196475931323,0.05,True
29,524288,1048576,3600.0,ensemble_mean_l1_bins_500,0.0010994792830759216,0.0007206832410202431,0.004026643811322004,0.01,True
29,524288,1048576,3600.0,golovin_relative_error_radius_moment_0_m3,0.00019295888261293247,-0.0009610334539855918,0.0013469512192114566,0.05,True
29,524288,1048576,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.002438405528546057,-0.00456216127108901,0.009438972328181125,0.05,True
30,4096,8192,600.0,ensemble_mean_l1_bins_500,0.010646443679656024,0.004021637495881739,0.029987757984133192,0.01,False
30,4096,8192,600.0,golovin_relative_error_radius_moment_0_m3,0.002918019986929295,-0.007243680439954169,0.013079720413812758,0.05,True
30,4096,8192,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009391378343555325,-0.03391637377047298,0.015133617083362323,0.05,True
30,4096,8192,1200.0,ensemble_mean_l1_bins_500,0.01032932340727128,0.003976666300059803,0.030468109023488132,0.01,False
30,4096,8192,1200.0,golovin_relative_error_radius_moment_0_m3,0.0011462970863592092,-0.010338135467792909,0.012630729640511327,0.05,True
30,4096,8192,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.009496849491848577,-0.04754849622709003,0.028554797243392875,0.05,True
30,4096,8192,1800.0,ensemble_mean_l1_bins_500,0.010539323146189473,0.004443382108467314,0.02992843900467989,0.01,False
30,4096,8192,1800.0,golovin_relative_error_radius_moment_0_m3,-0.002686110060303406,-0.015160369038207352,0.009788148917600539,0.05,True
30,4096,8192,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005732354361670149,-0.05227002007720311,0.04080531135386282,0.05,False
30,4096,8192,2400.0,ensemble_mean_l1_bins_500,0.014121665108384713,0.006850175435619652,0.03478806822142856,0.01,False
30,4096,8192,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0015882544173717438,-0.015193862064803125,0.012017353230059638,0.05,True
30,4096,8192,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0011396646773432668,-0.05216233245348602,0.05444166180817256,0.05,False
30,4096,8192,3000.0,ensemble_mean_l1_bins_500,0.016170966190678197,0.004858693383703736,0.038296137117379885,0.01,False
30,4096,8192,3000.0,golovin_relative_error_radius_moment_0_m3,-7.9981786087523e-06,-0.013595949834114593,0.013579953476897087,0.05,True
30,4096,8192,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.009258408735591106,-0.058653795589253634,0.07717061306043585,0.05,False
30,4096,8192,3600.0,ensemble_mean_l1_bins_500,0.01523766158126355,0.007062245661070918,0.044733309786435874,0.01,False
30,4096,8192,3600.0,golovin_relative_error_radius_moment_0_m3,0.00011808026243442554,-0.013600676446648797,0.01383683697151765,0.05,True
30,4096,8192,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.011400566122131662,-0.08881158663093942,0.06601045438667609,0.05,False
30,8192,16384,600.0,ensemble_mean_l1_bins_500,0.00447613162721236,0.0010661783945901736,0.020121398541147147,0.01,False
30,8192,16384,600.0,golovin_relative_error_radius_moment_0_m3,-0.0005037539747149311,-0.007083776528361738,0.006076268578931876,0.05,True
30,8192,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006482440720361811,-0.026582930923387486,0.013618049482663864,0.05,True
30,8192,16384,1200.0,ensemble_mean_l1_bins_500,0.011324354208979644,0.004817221058918308,0.023348853609121183,0.01,False
30,8192,16384,1200.0,golovin_relative_error_radius_moment_0_m3,-0.0025524423585875965,-0.01098176111265526,0.005876876395480066,0.05,True
30,8192,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0025103638737196702,-0.02514229272873927,0.030163020476178613,0.05,True
30,8192,16384,1800.0,ensemble_mean_l1_bins_500,0.00480244635985496,0.0025437348103500676,0.020333529233433286,0.01,False
30,8192,16384,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0011936271905278305,-0.010198916594057965,0.007811662213002304,0.05,True
30,8192,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0013483605455431504,-0.035862122403197846,0.03316540131211154,0.05,True
30,8192,16384,2400.0,ensemble_mean_l1_bins_500,0.00466168817817194,0.0019640968981709294,0.021548889435561623,0.01,False
30,8192,16384,2400.0,golovin_relative_error_radius_moment_0_m3,0.0016517359100811733,-0.008152320743876389,0.011455792564038735,0.05,True
30,8192,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.010217970884599333,-0.050260575370115176,0.029824633600916514,0.05,False
30,8192,16384,3000.0,ensemble_mean_l1_bins_500,0.012827281353564531,0.006726291681125228,0.030919173058328173,0.01,False
30,8192,16384,3000.0,golovin_relative_error_radius_moment_0_m3,0.000918970439858131,-0.008656542040107358,0.01049448291982362,0.05,True
30,8192,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006490784661598115,-0.05281167257559717,0.03983010325240094,0.05,False
30,8192,16384,3600.0,ensemble_mean_l1_bins_500,0.013202520108023919,0.006571468341913832,0.033823996759317944,0.01,False
30,8192,16384,3600.0,golovin_relative_error_radius_moment_0_m3,0.0010989830137686663,-0.008572839461651422,0.010770805489188755,0.05,True
30,8192,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.009531054400332403,-0.051216333295168746,0.07027844209583356,0.05,False
30,16384,32768,600.0,ensemble_mean_l1_bins_500,0.006161136760722852,0.0027339615204352,0.016253326889614214,0.01,False
30,16384,32768,600.0,golovin_relative_error_radius_moment_0_m3,-8.014604561796591e-05,-0.004485996594126139,0.0043257045028902074,0.05,True
30,16384,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.01173651583644503,-0.003046289384731782,0.026519321057621843,0.05,True
30,16384,32768,1200.0,ensemble_mean_l1_bins_500,0.005853257028353542,0.0034175935275882587,0.016153098428838553,0.01,False
30,16384,32768,1200.0,golovin_relative_error_radius_moment_0_m3,0.0040571288564103655,-0.0012921776920336789,0.00940643540485441,0.05,True
30,16384,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.009304513644161018,-0.012132096799709299,0.030741124088031334,0.05,True
30,16384,32768,1800.0,ensemble_mean_l1_bins_500,0.0072090668655704175,0.003561086187981114,0.01606122036417515,0.01,False
30,16384,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0034602455734436075,-0.002968090028224261,0.009888581175111476,0.05,True
30,16384,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.007117916265123314,-0.01789756627969623,0.032133398809942856,0.05,True
30,16384,32768,2400.0,ensemble_mean_l1_bins_500,0.00751030049743337,0.004129027391231701,0.018137058773388153,0.01,False
30,16384,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0024852759826798354,-0.003997643201446228,0.008968195166805899,0.05,True
30,16384,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.009559972069699996,-0.01767168461982018,0.03679162875922017,0.05,True
30,16384,32768,3000.0,ensemble_mean_l1_bins_500,0.0021359369937048803,0.0005351424705122548,0.01694670493734525,0.01,False
30,16384,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.002119471252625711,-0.00451788991382808,0.008756832419079501,0.05,True
30,16384,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.007043881161207308,-0.025116953725444736,0.03920471604785935,0.05,True
30,16384,32768,3600.0,ensemble_mean_l1_bins_500,0.005348978564942396,0.002769495942537877,0.02130411301027592,0.01,False
30,16384,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.002085467647579744,-0.004639359837234902,0.00881029513239439,0.05,True
30,16384,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006194628109735574,-0.048214975079951775,0.035825718860480624,0.05,True
30,32768,65536,600.0,ensemble_mean_l1_bins_500,0.004128061565405553,0.001481889309630756,0.010952863143818568,0.01,False
30,32768,65536,600.0,golovin_relative_error_radius_moment_0_m3,0.002110027418174125,-0.001131674156508851,0.005351728992857101,0.05,True
30,32768,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005308097953690396,-0.014484171902532567,0.0038679759951517735,0.05,True
30,32768,65536,1200.0,ensemble_mean_l1_bins_500,0.0033165862281304154,0.001141018736948689,0.010510479391624673,0.01,False
30,32768,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00021531732888159017,-0.0044254099109267905,0.003994775253163611,0.05,True
30,32768,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.005829066211151308,-0.01999930226918922,0.008341169846886601,0.05,True
30,32768,65536,1800.0,ensemble_mean_l1_bins_500,0.0022106959658821177,0.0011959033222759823,0.010126622082698416,0.01,False
30,32768,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0005116366193819945,-0.0052978163999147735,0.004274543161150784,0.05,True
30,32768,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004109276868206422,-0.021054164721981912,0.012835610985569068,0.05,True
30,32768,65536,2400.0,ensemble_mean_l1_bins_500,0.0029214316708307247,0.0011741935645412298,0.010775423355789997,0.01,False
