max_superdroplets,time_s,metric,ensemble_size,sampling_method,random_subset_draws,full_ensemble_size,full_ensemble_estimate,subset_median,subset_95pct_low,subset_95pct_high,subset_95pct_half_width
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,100,random_subsets_without_replacement_from_complete_pool,1,100,-0.007841639495511848,-0.007841639495511848,-0.007841639495511848,-0.007841639495511848,0.0
65536,3600.0,ensemble_mean_l1_bins_500,5,random_subsets_without_replacement_from_complete_pool,2000,100,0.00982531963428725,0.043728189770990814,0.03829450250621616,0.049654624823964995,0.005680061158874417
65536,3600.0,golovin_relative_error_radius_moment_0_m3,5,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0012849210847544535,-0.0013952229751459599,-0.007749629329802752,0.005482531741548175,0.006616080535675464
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,5,random_subsets_without_replacement_from_complete_pool,2000,100,-0.003122383453588584,-0.003724461844208071,-0.0393424529240828,0.03439383653848645,0.03686814473128462
65536,3600.0,ensemble_mean_l1_bins_500,10,random_subsets_without_replacement_from_complete_pool,2000,100,0.00982531963428725,0.030892472236388815,0.02703571536377834,0.03528700242360244,0.004125643529912052
65536,3600.0,golovin_relative_error_radius_moment_0_m3,10,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0012849210847544535,-0.0014048151423836919,-0.005799222067812896,0.0030454985364618175,0.004422360302137357
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,random_subsets_without_replacement_from_complete_pool,2000,100,-0.003122383453588584,-0.0022486335908045384,-0.027647128148540537,0.023004755818487925,0.025325941983514233
65536,3600.0,ensemble_mean_l1_bins_500,20,random_subsets_without_replacement_from_complete_pool,2000,100,0.00982531963428725,0.021791796360380658,0.019104260586387416,0.02480974889360282,0.002852744153607702
65536,3600.0,golovin_relative_error_radius_moment_0_m3,20,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0012849210847544535,-0.001368221345841958,-0.004381760507892349,0.001694117238762339,0.003037938873327344
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,20,random_subsets_without_replacement_from_complete_pool,2000,100,-0.003122383453588584,-0.0031673070885656017,-0.019662004751712314,0.014057570070245936,0.016859787410979127
65536,3600.0,ensemble_mean_l1_bins_500,40,random_subsets_without_replacement_from_complete_pool,2000,100,0.00982531963428725,0.015447369028446626,0.013617387560995581,0.01731556241823417,0.0018490874286192938
65536,3600.0,golovin_relative_error_radius_moment_0_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0012849210847544535,-0.0012212400201845608,-0.0031353489300675855,0.00061961296950407,0.0018774809497858276
