max_superdroplets,time_s,metric,n_members,estimate,95ci_low,95ci_high,95ci_half_width,accuracy_margin,precision_margin,accuracy_pass,precision_pass
16384,2400.0,ensemble_mean_l1_bins_500,10,0.0509917019303617,0.05530141783596149,0.08001431667797203,0.012356449421005267,0.05,0.01,False,False
16384,2400.0,ensemble_mean_l1_bins_1000,10,0.06733037216373097,0.07450277719748392,0.10936174507470044,0.017429483938608256,0.05,0.01,False,False
16384,2400.0,golovin_relative_error_radius_moment_0_m3,10,0.0018329633645337462,-0.0068073232282695505,0.010473249957337043,0.008640286592803297,0.05,0.025,True,True
16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.0034151871813972168,-0.04179255184401946,0.03496217748122503,0.038377364662622246,0.05,0.05,True,True
16384,3000.0,ensemble_mean_l1_bins_250,10,0.03554232311149823,0.037822159241067584,0.06779090894247713,0.014984374850704776,0.05,0.01,False,False
16384,3000.0,ensemble_mean_l1_bins_500,10,0.05319569551874918,0.059458323763907306,0.09187189961199071,0.016206787924041705,0.05,0.01,False,False
16384,3000.0,ensemble_mean_l1_bins_1000,10,0.07782748026224239,0.08629359298743529,0.12563482498176845,0.01967061599716658,0.05,0.01,False,False
16384,3000.0,golovin_relative_error_radius_moment_0_m3,10,0.002528790825697691,-0.007401670379326995,0.012459252030722377,0.009930461205024686,0.05,0.025,True,True
16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.015353007668136376,-0.05696620016143651,0.026260184825163763,0.04161319249330014,0.05,0.05,False,True
16384,3600.0,ensemble_mean_l1_bins_250,10,0.04846967135056014,0.05039371047169079,0.0856337004515726,0.017619994989940907,0.05,0.01,False,False
16384,3600.0,ensemble_mean_l1_bins_500,10,0.05900088382586897,0.06640336565382586,0.10941064754278577,0.021503640944479957,0.05,0.01,False,False
16384,3600.0,ensemble_mean_l1_bins_1000,10,0.08508338793484714,0.09685446670275548,0.1520980421288334,0.027621787713038963,0.05,0.01,False,False
16384,3600.0,golovin_relative_error_radius_moment_0_m3,10,0.0026897823477396885,-0.007432384862780725,0.012811949558260101,0.010122167210520413,0.05,0.025,True,True
16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.03273548713950125,-0.0832296355798833,0.01775866130088081,0.05049414844038205,0.05,0.05,False,False
32768,600.0,ensemble_mean_l1_bins_250,10,0.018449692104690385,0.01993785202337043,0.03425683760458287,0.007159492790606219,0.05,0.01,True,True
32768,600.0,ensemble_mean_l1_bins_500,10,0.02758725615499554,0.03075181883988955,0.0486678774518713,0.008958029305990876,0.05,0.01,True,True
32768,600.0,ensemble_mean_l1_bins_1000,10,0.03685949167084541,0.04240388517679581,0.06741409366514439,0.012505104244174291,0.05,0.01,False,False
32768,600.0,golovin_relative_error_radius_moment_0_m3,10,0.0011969669111865588,-0.0032306234358908275,0.0056245572582639455,0.004427590347077386,0.05,0.025,True,True
32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.006562392320561816,-0.018883349403372704,0.005758564762249073,0.012320957082810889,0.05,0.05,True,True
32768,1200.0,ensemble_mean_l1_bins_250,10,0.0210246074449902,0.022181923033187334,0.035521974273555704,0.006670025620184185,0.05,0.01,True,True
32768,1200.0,ensemble_mean_l1_bins_500,10,0.029479244124328334,0.033226431792233245,0.0511872796703847,0.008980423939075728,0.05,0.01,False,True
32768,1200.0,ensemble_mean_l1_bins_1000,10,0.03998351169566416,0.04541052018284287,0.07153139150843711,0.013060435662797121,0.05,0.01,False,False
32768,1200.0,golovin_relative_error_radius_moment_0_m3,10,-0.000949687489349571,-0.006762857141915445,0.004863482163216304,0.005813169652565875,0.05,0.025,True,True
32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,10,0.0001776255923855885,-0.014518803717938967,0.014874054902710146,0.014696429310324556,0.05,0.05,True,True
32768,1800.0,ensemble_mean_l1_bins_250,10,0.021885586984710517,0.023794964782146374,0.03761767288538914,0.006911354051621384,0.05,0.01,True,True
32768,1800.0,ensemble_mean_l1_bins_500,10,0.031096228214148834,0.03420114506432143,0.05087523580595386,0.008337045370816212,0.05,0.01,False,True
32768,1800.0,ensemble_mean_l1_bins_1000,10,0.0423105887709068,0.048038451605530226,0.07122716253408858,0.011594355464279175,0.05,0.01,False,False
32768,1800.0,golovin_relative_error_radius_moment_0_m3,10,-0.0015206086930216855,-0.008240811765473074,0.005199594379429704,0.00672020307245139,0.05,0.025,True,True
32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,10,0.0006442573974077437,-0.02033559480215025,0.02162410959696574,0.020979852199557995,0.05,0.05,True,True
32768,2400.0,ensemble_mean_l1_bins_250,10,0.024562034864857668,0.02660751141856326,0.04122040306836563,0.007306445824901184,0.05,0.01,True,True
32768,2400.0,ensemble_mean_l1_bins_500,10,0.03054174914173442,0.034869347634916954,0.054174060340324064,0.009652356352703555,0.05,0.01,False,True
32768,2400.0,ensemble_mean_l1_bins_1000,10,0.0467199562946094,0.05173799456163677,0.07658309586775186,0.012422550653057546,0.05,0.01,False,False
32768,2400.0,golovin_relative_error_radius_moment_0_m3,10,-0.0014813278239753647,-0.007702492916723798,0.004739837268773068,0.006221165092748433,0.05,0.025,True,True
32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.002139036002930794,-0.03181808684055699,0.0275400148346954,0.029679050837626196,0.05,0.05,True,True
32768,3000.0,ensemble_mean_l1_bins_250,10,0.025022012035880344,0.02718986306229444,0.045542917424273306,0.009176527180989434,0.05,0.01,True,True
32768,3000.0,ensemble_mean_l1_bins_500,10,0.037819494517961426,0.04133631272280134,0.06376256711942598,0.011213127198312318,0.05,0.01,False,False
32768,3000.0,ensemble_mean_l1_bins_1000,10,0.057081399111765956,0.062389867217117964,0.09141233197639834,0.014511232379640186,0.05,0.01,False,False
32768,3000.0,golovin_relative_error_radius_moment_0_m3,10,-0.001593545286320408,-0.007801389531837491,0.004614298959196676,0.006207844245517084,0.05,0.025,True,True
32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.010624538220126257,-0.045796609616691936,0.024547533176439425,0.03517207139656568,0.05,0.05,True,True
32768,3600.0,ensemble_mean_l1_bins_250,10,0.03605609411017568,0.03849620542026831,0.06090594321547218,0.011204868897601934,0.05,0.01,False,False
32768,3600.0,ensemble_mean_l1_bins_500,10,0.05250507477434597,0.05573599147063262,0.08149739763551825,0.012880703082442813,0.05,0.01,False,False
32768,3600.0,ensemble_mean_l1_bins_1000,10,0.06611640449580211,0.07377300601072237,0.10876957300336797,0.0174982834963228,0.05,0.01,False,False
32768,3600.0,golovin_relative_error_radius_moment_0_m3,10,-0.00084478108041659,-0.007874981896204255,0.006185419735371074,0.007030200815787664,0.05,0.025,True,True
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.009101729423003479,-0.05392693438843221,0.03572347554242526,0.04482520496542874,0.05,0.05,False,True
65536,600.0,ensemble_mean_l1_bins_250,10,0.013477755552759818,0.014525799462311272,0.026890590003623586,0.0061823952706561575,0.05,0.01,True,True
65536,600.0,ensemble_mean_l1_bins_500,10,0.022393368852032018,0.02306354481253176,0.03723431361449434,0.007085384400981292,0.05,0.01,True,True
65536,600.0,ensemble_mean_l1_bins_1000,10,0.03223331301846704,0.035300168579700864,0.050740778632854346,0.007720305026576741,0.05,0.01,False,True
65536,600.0,golovin_relative_error_radius_moment_0_m3,10,0.001290379317786039,-0.0023350805934137285,0.004915839228985807,0.0036254599111997677,0.05,0.025,True,True
65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.0067876928621694145,-0.016181526193601255,0.0026061404692624248,0.00939383333143184,0.05,0.05,True,True
65536,1200.0,ensemble_mean_l1_bins_250,10,0.016380436000037933,0.01737007474451359,0.027258199310321397,0.004944062282903904,0.05,0.01,True,True
65536,1200.0,ensemble_mean_l1_bins_500,10,0.022909776824241855,0.025368203155690192,0.036868869995971026,0.005750333420140417,0.05,0.01,True,True
65536,1200.0,ensemble_mean_l1_bins_1000,10,0.030439106253058606,0.03416192463974817,0.05073874315398215,0.008288409257116991,0.05,0.01,False,True
65536,1200.0,golovin_relative_error_radius_moment_0_m3,10,0.002186295994653287,-0.0015645194109607241,0.005937111400267298,0.003750815405614011,0.05,0.025,True,True
65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.011686897637018367,-0.029674932325165132,0.0063011370511283984,0.017988034688146765,0.05,0.05,True,True
65536,1800.0,ensemble_mean_l1_bins_250,10,0.01825453215884818,0.019349218894345845,0.028231839039781183,0.004441310072717669,0.05,0.01,True,True
65536,1800.0,ensemble_mean_l1_bins_500,10,0.022856359352961455,0.024827622175543174,0.0369900585068705,0.006081218165663664,0.05,0.01,True,True
65536,1800.0,ensemble_mean_l1_bins_1000,10,0.029324252056262795,0.03310662940340814,0.04999493833958448,0.008444154468088171,0.05,0.01,True,True
65536,1800.0,golovin_relative_error_radius_moment_0_m3,10,0.002560283238336758,-0.001521970616977036,0.006642537093650551,0.004082253855313794,0.05,0.025,True,True
65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.009087774135935778,-0.03364052972200948,0.015464981450137924,0.024552755586073702,0.05,0.05,True,True
65536,2400.0,ensemble_mean_l1_bins_250,10,0.01751260606975164,0.017878287901207313,0.030365192805625628,0.006243452452209157,0.05,0.01,True,True
65536,2400.0,ensemble_mean_l1_bins_500,10,0.023246853823392994,0.02559505026338395,0.03933984820913572,0.006872398972875884,0.05,0.01,True,True
65536,2400.0,ensemble_mean_l1_bins_1000,10,0.031148012456086806,0.03579876166294345,0.05456009545931458,0.009380666898185567,0.05,0.01,False,True
65536,2400.0,golovin_relative_error_radius_moment_0_m3,10,0.001925134464574796,-0.0026003033901734938,0.006450572319323085,0.00452543785474829,0.05,0.025,True,True
65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.009355324292067525,-0.0419655294621418,0.023254880878006753,0.03261020517007428,0.05,0.05,True,True
65536,3000.0,ensemble_mean_l1_bins_250,10,0.02113340244255011,0.02197373567469431,0.03781778855523918,0.007922026440272435,0.05,0.01,True,True
65536,3000.0,ensemble_mean_l1_bins_500,10,0.027645055138879642,0.02966530651494992,0.04828478406781612,0.0093097387764331,0.05,0.01,True,True
65536,3000.0,ensemble_mean_l1_bins_1000,10,0.03648671218161206,0.04138988936634916,0.06402273024693075,0.011316420440290798,0.05,0.01,False,False
65536,3000.0,golovin_relative_error_radius_moment_0_m3,10,0.0016075494232507203,-0.0036213042111300944,0.0068364030576315345,0.005228853634380815,0.05,0.025,True,True
65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.010079104156527196,-0.04739476484059146,0.027236556527537075,0.03731566068406427,0.05,0.05,True,True
65536,3600.0,ensemble_mean_l1_bins_250,10,0.019395877729629172,0.02142088072112607,0.040573160226793685,0.009576139752833808,0.05,0.01,True,True
65536,3600.0,ensemble_mean_l1_bins_500,10,0.027832574469937917,0.03182847450543032,0.05263287049947345,0.010402197997021564,0.05,0.01,False,False
65536,3600.0,ensemble_mean_l1_bins_1000,10,0.041939171303331635,0.04752742254354198,0.07402510268675522,0.013248840071606618,0.05,0.01,False,False
65536,3600.0,golovin_relative_error_radius_moment_0_m3,10,0.0014705312747422816,-0.0035773714739469288,0.006518434023431492,0.00504790274868921,0.05,0.025,True,True
65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.014071399929068928,-0.06000227108672647,0.03185947122858862,0.045930871157657545,0.05,0.05,False,True
131072,600.0,ensemble_mean_l1_bins_250,10,0.00990977374861803,0.010928645191030165,0.017690713308415745,0.00338103405869279,0.05,0.01,True,True
131072,600.0,ensemble_mean_l1_bins_500,10,0.015297792705188842,0.016449824920893214,0.025802700869114008,0.004676437974110397,0.05,0.01,True,True
131072,600.0,ensemble_mean_l1_bins_1000,10,0.020199002419501642,0.023234249173082283,0.03525727951374513,0.006011515170331425,0.05,0.01,True,True
131072,600.0,golovin_relative_error_radius_moment_0_m3,10,-0.001022667672590305,-0.002905983909106492,0.000860648563925882,0.001883316236516187,0.05,0.025,True,True
131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.00024688301776520927,-0.0043436101944363285,0.00384984415890591,0.004096727176671119,0.05,0.05,True,True
131072,1200.0,ensemble_mean_l1_bins_250,10,0.010479732613111937,0.011397715798861608,0.018777664106740193,0.0036899741539392922,0.05,0.01,True,True
131072,1200.0,ensemble_mean_l1_bins_500,10,0.016028100850869594,0.0174565579912582,0.02593040487958143,0.004236923444161614,0.05,0.01,True,True
131072,1200.0,ensemble_mean_l1_bins_1000,10,0.022448944768574362,0.024861497245580462,0.036013836736255224,0.005576169745337381,0.05,0.01,True,True
131072,1200.0,golovin_relative_error_radius_moment_0_m3,10,-0.0015456805994935262,-0.004229699666963136,0.0011383384679760828,0.002684019067469609,0.05,0.025,True,True
131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.0005474768984816691,-0.007887891346472305,0.006792937549508967,0.007340414447990636,0.05,0.05,True,True
131072,1800.0,ensemble_mean_l1_bins_250,10,0.01379750321277756,0.014683725488646718,0.020017264548960665,0.0026667695301569733,0.05,0.01,True,True
131072,1800.0,ensemble_mean_l1_bins_500,10,0.01717730974167996,0.01856602234585074,0.02669595271488588,0.004064965184517572,0.05,0.01,True,True
131072,1800.0,ensemble_mean_l1_bins_1000,10,0.022472002983735882,0.02470703195691142,0.03644121335605995,0.005867090699574267,0.05,0.01,True,True
131072,1800.0,golovin_relative_error_radius_moment_0_m3,10,-0.0008147141772684163,-0.0037321493871175873,0.0021027210325807546,0.002917435209849171,0.05,0.025,True,True
131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.0028070189177775593,-0.010324155187840002,0.0047101173522848825,0.007517136270062442,0.05,0.05,True,True
131072,2400.0,ensemble_mean_l1_bins_250,10,0.011064596005824004,0.011766441057067846,0.01986248396806623,0.004048021455499193,0.05,0.01,True,True
131072,2400.0,ensemble_mean_l1_bins_500,10,0.01556186674204677,0.016974699967659358,0.026875423710687876,0.004950361871514259,0.05,0.01,True,True
131072,2400.0,ensemble_mean_l1_bins_1000,10,0.022073308368389378,0.02518627189938879,0.0377953958903687,0.0063045619954899546,0.05,0.01,True,True
131072,2400.0,golovin_relative_error_radius_moment_0_m3,10,-0.0016682489075886986,-0.004859779425039695,0.0015232816098622976,0.0031915305174509963,0.05,0.025,True,True
131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.0074210470243791125,-0.016539620332412353,0.0016975262836541284,0.009118573308033241,0.05,0.05,True,True
131072,3000.0,ensemble_mean_l1_bins_250,10,0.01241374935148424,0.013133953240122375,0.022709111293665665,0.004787579026771645,0.05,0.01,True,True
131072,3000.0,ensemble_mean_l1_bins_500,10,0.019468373154085578,0.020932472834820106,0.032767751162947285,0.00591763916406359,0.05,0.01,True,True
131072,3000.0,ensemble_mean_l1_bins_1000,10,0.02480139564657553,0.028114580743312908,0.04324989187995285,0.007567655568319972,0.05,0.01,True,True
131072,3000.0,golovin_relative_error_radius_moment_0_m3,10,-0.0017413473321437277,-0.004687947556125458,0.0012052528918380019,0.0029466002239817296,0.05,0.025,True,True
131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.004069019686778297,-0.0152327937044744,0.007094754330917808,0.011163774017696105,0.05,0.05,True,True
131072,3600.0,ensemble_mean_l1_bins_250,10,0.01524375889412241,0.016366502028944584,0.027914684826356714,0.005774091398706065,0.05,0.01,True,True
131072,3600.0,ensemble_mean_l1_bins_500,10,0.022426357482860215,0.024469651860324133,0.0379062815062609,0.006718314822968384,0.05,0.01,True,True
131072,3600.0,ensemble_mean_l1_bins_1000,10,0.03076209664692034,0.034463805129122164,0.05130121181755498,0.008418703344216408,0.05,0.01,False,True
131072,3600.0,golovin_relative_error_radius_moment_0_m3,10,-0.001645374125086463,-0.00496888476319869,0.0016781365130257642,0.003323510638112227,0.05,0.025,True,True
131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.008303357057502292,-0.023342172357497533,0.006735458242492951,0.015038815299995241,0.05,0.05,True,True
262144,600.0,ensemble_mean_l1_bins_250,10,0.008595457702645826,0.008774230054239128,0.013863138301670906,0.002544454123715889,0.05,0.01,True,True
262144,600.0,ensemble_mean_l1_bins_500,10,0.010462355689222644,0.011741532394406649,0.018132261752512906,0.003195364679053129,0.05,0.01,True,True
262144,600.0,ensemble_mean_l1_bins_1000,10,0.014850898630452051,0.016780735046821666,0.025576954333962367,0.0043981096435703505,0.05,0.01,True,True
262144,600.0,golovin_relative_error_radius_moment_0_m3,10,0.00021472564608530088,-0.00102520923177827,0.001454660523948872,0.001239934877863571,0.05,0.025,True,True
262144,600.0,golovin_relative_error_radius_moment_6_um6_m3,10,-0.0005631327895135319,-0.005245518842600835,0.004119253263573771,0.004682386053087303,0.05,0.05,True,True
262144,1200.0,ensemble_mean_l1_bins_250,10,0.008512137418527068,0.008909451987109306,0.013941092035172565,0.0025158200240316293,0.05,0.01,True,True
262144,1200.0,ensemble_mean_l1_bins_500,10,0.012211776238244371,0.01314212950234347,0.019556382894220164,0.003207126695938347,0.05,0.01,True,True
262144,1200.0,ensemble_mean_l1_bins_1000,10,0.01576944511750963,0.017655446429257416,0.026030173297339164,0.004187363434040874,0.05,0.01,True,True
262144,1200.0,golovin_relative_error_radius_moment_0_m3,10,0.0005129665719867504,-0.0010512857738777118,0.0020772189178512126,0.0015642523458644622,0.05,0.025,True,True
262144,1200.0,golovin_relative_error_radius_moment_6_um6_m3,10,8.482138944310158e-05,-0.0061543271768792285,0.006323969955765432,0.00623914856632233,0.05,0.05,True,True
262144,1800.0,ensemble_mean_l1_bins_250,10,0.011424881450482401,0.011762239556098912,0.016446674655188495,0.0023422175495447914,0.05,0.01,True,True
262144,1800.0,ensemble_mean_l1_bins_500,10,0.013814419299499213,0.014860787619083781,0.020361253552827335,0.002750232966871777,0.05,0.01,True,True
262144,1800.0,ensemble_mean_l1_bins_1000,10,0.016496162720958486,0.018492499700511516,0.026533193592937165,0.004020346946212824,0.05,0.01,True,True
262144,1800.0,golovin_relative_error_radius_moment_0_m3,10,5.308568550339565e-05,-0.0014361394212199763,0.0015423107922267676,0.001489225106723372,0.05,0.025,True,True
262144,1800.0,golovin_relative_error_radius_moment_6_um6_m3,10,0.004269724227566285,-0.0016053681779551717,0.010144816633087743,0.005875092405521457,0.05,0.05,True,True
