run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,n_superdroplet_records,number_concentration_cm3,liquid_water_gm3,relative_liquid_mass_drift,radius_moment_0_m3,radius_moment_3_um3_m3,radius_moment_6_um6_m3,max_radius_um,mass_fraction_r_ge_cloud_threshold,mass_fraction_r_ge_large_threshold,mass_fraction_r_ge_onset_threshold,mass_weighted_radius_q99_um,golovin_l1_relative,golovin_fixed_bin_l1_relative_bins_250,fixed_bin_mass_below_range_fraction_bins_250,fixed_bin_mass_above_range_fraction_bins_250,golovin_fixed_bin_l1_relative_bins_500,fixed_bin_mass_below_range_fraction_bins_500,fixed_bin_mass_above_range_fraction_bins_500,golovin_fixed_bin_l1_relative_bins_1000,fixed_bin_mass_below_range_fraction_bins_1000,fixed_bin_mass_above_range_fraction_bins_1000,golovin_fixed_bin_l1_relative,fixed_bin_mass_below_range_fraction,fixed_bin_mass_above_range_fraction,golovin_analytical_radius_moment_0_m3,golovin_relative_error_radius_moment_0_m3,golovin_analytical_radius_moment_3_um3_m3,golovin_relative_error_radius_moment_3_um3_m3,golovin_analytical_radius_moment_6_um6_m3,golovin_relative_error_radius_moment_6_um6_m3
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m000,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,0,0,not_applicable,12181403248578735360,4096,0.1,300.0,3600.0,3000.0,4096,0.10143669808467441,0.9982363428194055,1.1321692472421319e-09,101436.69808467441,238740388979.52255,9.082835829118992e+19,1588.3818359375,0.994783715317689,0.09073091743585593,0.09073091743585593,1474.2078857421875,0.10774122334362524,0.2070744558830759,0.0,0.0,0.32150022005595824,0.0,0.0,0.4484791167119549,0.0,0.0,0.32150022005595824,0.0,0.0,93187.47491936282,0.088522874693727,238733292669.84543,2.9724843140899182e-05,1.1011101959187887e+20,-0.17512017754589138
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m000,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,0,0,not_applicable,12181403248578735360,4096,0.1,300.0,3600.0,3299.999952316284,4096,0.0643373439191272,0.9982363544958659,1.2829259210533905e-08,64337.34391912719,238740391772.0903,2.168794380540228e+20,2001.7791748046875,0.9966848323959854,0.29044006423605073,0.29044006423605073,1874.3509521484375,0.101496759473568,0.24134351546626504,0.0,0.0,0.34622918019140414,0.0,0.0,0.48066111505424897,0.0,0.0,0.34622918019140414,0.0,0.0,59418.863295774216,0.08277641729478802,238733292669.84543,2.973654057836228e-05,2.7083026409274727e+20,-0.19920530749934473
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m000,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,0,0,not_applicable,12181403248578735360,4096,0.1,300.0,3600.0,3599.9999046325684,4096,0.040907075237559695,0.9982363531463484,1.1477357286793222e-08,40907.07523755969,238740391449.33682,5.464167547094609e+20,2483.8330078125,0.9979000172343204,0.510710673401009,0.510710673401009,2369.060791015625,0.13523463321103388,0.2684557313534898,0.0,0.0,0.3823947802556166,0.0,0.0,0.4981785191166765,0.0,0.0,0.3823947802556166,0.0,0.0,37887.079979546696,0.07971042528596395,238733292669.84543,2.9735188636692556e-05,6.661370698447075e+20,-0.1797232439911448
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,0.0,4096,8.388608,0.9982363416892331,0.0,8388608.0,238740388709.22803,1.3588177365756646e+16,74.960205078125,0.34221198606522885,0.0,0.0,57.35297775268555,0.1039808044392424,0.01364704981020734,0.0,0.0,0.01667750025446505,0.0,0.0,0.01825478810580494,0.0,0.0,0.01667750025446505,0.0,0.0,8388608.0,0.0,238733292669.84543,2.9723710938123205e-05,1.3588329560514944e+16,-1.12004023467005e-05
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,300.00001192092896,4096,5.377730998569203,0.9982363445741188,2.889982697595883e-09,5377730.998569203,238740389399.1836,3.454633907343384e+16,110.2472152709961,0.629064819127344,0.0,0.0,85.99800109863281,0.09560030654742876,0.17374774466471393,0.0,0.0,0.22243326646593212,0.0,0.0,0.31093077635245453,0.0,0.0,0.22243326646593212,0.0,0.0,5348803.665523084,0.005408187485470117,238733292669.84543,2.9726601006530018e-05,3.3422009487832736e+16,0.0336403945433148
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,600.0000238418579,4096,3.4647439999567338,0.9982363481521224,6.474307756576536e-09,3464743.9999567335,238740390254.90677,8.720512786617453e+16,163.06686401367188,0.7852083287915947,0.0,0.0,135.908447265625,0.0672806994909799,0.16022418291130716,0.0,0.0,0.27588950275186114,0.0,0.0,0.377780846202403,0.0,0.0,0.27588950275186114,0.0,0.0,3410542.089022777,0.015892462112815364,238733292669.84543,2.973018543817041e-05,8.220515356432454e+16,0.06082312464677253
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,899.9999761581421,4096,2.236658767568218,0.9982363446815357,2.997589287900837e-09,2236658.767568218,238740389424.8737,2.0929984039055744e+17,211.6027069091797,0.8706146413641023,0.0,0.0,182.3250732421875,0.05529762685088589,0.1706415489095323,0.0,0.0,0.2374253047372746,0.0,0.0,0.3400554907701422,0.0,0.0,0.2374253047372746,0.0,0.0,2174654.2046287498,0.028512378109352587,238733292669.84543,2.9726708616450992e-05,2.021926918134987e+17,0.03515037320742698
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,1200.0000476837158,4096,1.43317199745953,0.9982363477008827,6.022270682137787e-09,1433171.9974595301,238740390146.9873,5.151930223365924e+17,296.5743713378906,0.919646996745206,0.0,0.0,249.19876098632812,0.060839030258087984,0.17400374501282337,0.0,0.0,0.2309139262774618,0.0,0.0,0.33273455072494534,0.0,0.0,0.2309139262774618,0.0,0.0,1386618.2972187817,0.033573551087652476,238733292669.84543,2.9729733387773294e-05,4.97315526712769e+17,0.03594799410746874
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,1500.0,4096,0.9190523962850703,0.9982363457012757,4.01913102798801e-09,919052.3962850703,238740389668.75696,1.2985250304307315e+18,399.4818420410156,0.9506983546847307,0.0,0.0,322.31622314453125,0.07508197658579503,0.18511947063749634,0.0,0.0,0.22607341407211531,0.0,0.0,0.36510759757871303,0.0,0.0,0.22607341407211531,0.0,0.0,884145.4617925527,0.03948098587956994,238733292669.84543,2.972773018861119e-05,1.2232026906685448e+18,0.061577970958369255
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,1799.9999523162842,4096,0.5890473834929999,0.9982363446589326,2.974946289313607e-09,589047.383493,238740389419.4679,3.16451775197878e+18,511.5404357910156,0.9690992098252359,0.0,0.0,467.6477966308594,0.0523251670883922,0.1731109250332287,0.0,0.0,0.2593542155736712,0.0,0.0,0.3665869402521853,0.0,0.0,0.2593542155736712,0.0,0.0,563755.1438462138,0.04486387383400192,238733292669.84543,2.972668597278627e-05,3.0086026719268946e+18,0.05182308767678778
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,2099.9999046325684,4096,0.3747506366744158,0.9982363448402696,3.156603645138034e-09,374750.63667441584,238740389462.83682,7.864366218886818e+18,668.642822265625,0.9809033796375868,0.0,0.0,594.0448608398438,0.05474919539427286,0.16910238723309146,0.0,0.0,0.24436114370773068,0.0,0.0,0.3472600572463316,0.0,0.0,0.24436114370773068,0.0,0.0,359465.58111456485,0.042521610865935866,238733292669.84543,2.9726867635471166e-05,7.39999192822117e+18,0.06275335097254309
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,2400.0000953674316,4096,0.2373918753867762,0.9982363475975718,5.918777468139069e-09,237391.8753867762,238740390122.27927,1.8729594175056204e+19,914.7332763671875,0.9880444552066845,0.0,0.0,784.6524047851562,0.035893947390013274,0.17716568268064042,0.0,0.0,0.26418798296820906,0.0,0.0,0.3594445800825457,0.0,0.0,0.26418798296820906,0.0,0.0,229204.92913507385,0.03571889261979022,238733292669.84543,2.972962989145067e-05,1.8201113831406539e+19,0.02903560455392329
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,2700.000047683716,4096,0.15113986917376043,0.9982363443308503,2.6462843027985627e-09,151139.86917376044,238740389341.00302,4.582018158494361e+19,1196.8411865234375,0.9924007695090225,0.029465627138656903,0.029465627138656903,1074.10302734375,0.037903293242279625,0.19690186790359146,0.0,0.0,0.30691476319920996,0.0,0.0,0.40590570748057697,0.0,0.0,0.30691476319920996,0.0,0.0,146147.28387886327,0.03416132795896076,238733292669.84543,2.9726357301251838e-05,4.476765798748041e+19,0.02351080321775023
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,3000.0,4096,0.0965376141593744,0.9982363508329926,9.159914382550483e-09,96537.6141593744,238740390896.06955,1.1468101834195152e+20,1655.8858642578125,0.9951584475141878,0.14345078918049567,0.14345078918049567,1590.903564453125,0.07663755820120143,0.22491702084928014,0.0,0.0,0.3494394956541655,0.0,0.0,0.4518180033734563,0.0,0.0,0.3494394956541655,0.0,0.0,93187.47491936282,0.0359505313660502,238733292669.84543,2.973287112473244e-05,1.1011101959187887e+20,0.0415035549303886
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,3299.999952316284,4096,0.061407295799829884,0.9982363481622878,6.484491166247608e-09,61407.29579982988,238740390257.33798,2.724202155470787e+20,2190.869384765625,0.9969002338094463,0.3379985692694933,0.3379985692694933,2036.6717529296875,0.07725547665361096,0.22933994492462728,0.0,0.0,0.3122832320843955,0.0,0.0,0.4729892079441062,0.0,0.0,0.3122832320843955,0.0,0.0,59418.863295774216,0.03346466751068067,238733292669.84543,2.973019562202417e-05,2.7083026409274727e+20,0.0058706565149120316
golovin_fixed10_high_resolution_screen_v2_N004096_dt0p1_m001,golovin,golovin_fixed10_high_resolution_screen_v2,controlled,1,1,not_applicable,8807854718760990984,4096,0.1,300.0,3600.0,3599.9999046325684,4096,0.039282020737937885,0.9982363455575427,3.875143983478324e-09,39282.020737937884,238740389634.38138,6.819300125447839e+20,3359.62060546875,0.9980249275042156,0.5413541468320633,0.5413541468320633,2657.583984375,0.05954056700604808,0.24992388217314726,0.0,0.0,0.37558924490110746,0.0,0.0,0.504148027734143,0.0,0.0,0.37558924490110746,0.0,0.0,37887.079979546696,0.036818376057068614,238733292669.84543,2.9727586197125788e-05,6.661370698447075e+20,0.023708247769123725
