ensemble_size,log_radius_bins,max_superdroplets,time_s,metric,estimate,95ci_low,95ci_high,analytical_margin,analytical_validity_pass,maximum_absolute_liquid_mass_drift,conservation_pass,maximum_out_of_range_mass_fraction,range_coverage_pass
100,500,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007841639495511848,-0.02068397664425741,0.005000697653233717,0.05,True,4.236407669111486e-09,True,0.0,True
100,500,65536,600.0,ensemble_mean_l1,0.006019151139927062,0.007535145012174857,0.010124286944346703,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,600.0,golovin_relative_error_radius_moment_0_m3,-0.0003102140745708781,-0.0011941427175675352,0.0005737145684257788,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0021359445070887016,-0.005031565686479542,0.0007596766723021388,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,1200.0,ensemble_mean_l1,0.007204346161711551,0.008473624637007965,0.011046845653559437,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00016829472168030768,-0.0013701707096094471,0.001033581266248832,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.002541858617251641,-0.006520978845622768,0.0014372616111194866,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,1800.0,ensemble_mean_l1,0.01022979846994103,0.011098770271974997,0.013666101050677245,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0006974590383142853,-0.0019885895777219074,0.0005936715010933369,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029212121998885374,-0.007500443651803336,0.0016580192520262611,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,2400.0,ensemble_mean_l1,0.008654185558312521,0.009813300269050326,0.012616204445220106,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.000812743383218264,-0.002241965736845255,0.0006164789704087267,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003803361689265714,-0.009505807202478444,0.0018990838239470158,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,3000.0,ensemble_mean_l1,0.007762083981354202,0.009761187877045208,0.01321435652077558,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001040449142966453,-0.0025189455153945923,0.0004380472294616862,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004435763002215522,-0.01129282775833315,0.0024213017539021064,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,3600.0,ensemble_mean_l1,0.00982531963428725,0.012046220102512509,0.015578013284214919,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0012849210847544535,-0.002806882537567488,0.00023704036805858122,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003122383453588584,-0.011599656871311818,0.005354889964134649,0.05,True,3.503334067289643e-09,True,0.0,True
100,500,131072,600.0,ensemble_mean_l1,0.0039187725903963725,0.0051469005784212886,0.007022163991035259,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,600.0,golovin_relative_error_radius_moment_0_m3,8.155013580061543e-05,-0.0006949127890250914,0.0008580130606263222,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0010348741722900124,-0.003113404476209426,0.001043656131629401,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,1200.0,ensemble_mean_l1,0.004617315337386137,0.005786751443862084,0.0076297758103333535,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00023901142748986693,-0.0012634457225968662,0.0007854228676171322,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0007234679170306646,-0.00379039900624723,0.0023434631721859006,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,1800.0,ensemble_mean_l1,0.008875301948060499,0.009388786097328116,0.011152492121892286,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0005763945398533843,-0.001669565139689781,0.0005167760599830125,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0008139471980024315,-0.004270630348219928,0.0026427359522150644,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,2400.0,ensemble_mean_l1,0.0072672269222525685,0.007974031461451184,0.00973993351874735,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007640001765475423,-0.001894635205352783,0.00036663485225769824,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00193406438873027,-0.006062087866284016,0.002193959088823475,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,3000.0,ensemble_mean_l1,0.0057781926502808705,0.007390860832381785,0.009505749956571616,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.000832578099265201,-0.0019868919191709895,0.00032173572064058754,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-3.328367781741615e-05,-0.004789252048050945,0.004722684692416113,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,3600.0,ensemble_mean_l1,0.007039327068442216,0.008491261062525655,0.011300762267605647,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0009300800241298302,-0.002111115437997788,0.0002509553897381277,0.05,True,1.7845400712701576e-09,True,0.0,True
100,500,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0013178598396983631,-0.00448507555639259,0.007120795235789316,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,16384,600.0,ensemble_mean_l1,0.010178960887758135,0.011039595752949763,0.015996874798849234,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,600.0,golovin_relative_error_radius_moment_0_m3,-0.0007968204323567285,-0.0027834403358969646,0.0011897994711835074,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0062275302372416285,0.0009744712959190794,0.011480589178564177,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,1200.0,ensemble_mean_l1,0.008074248980933129,0.010137092300725311,0.015201914785955036,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,1200.0,golovin_relative_error_radius_moment_0_m3,7.617933693271351e-07,-0.0024268142134109623,0.0024283378001496163,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00449356784004098,-0.0030122669228366053,0.011999402602918565,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,1800.0,ensemble_mean_l1,0.012339466253088082,0.013890652549442389,0.01857472724747534,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,1800.0,golovin_relative_error_radius_moment_0_m3,0.0005079218349481351,-0.0021858074911979973,0.0032016511610942675,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002132683605922602,-0.006775662672138005,0.011041029883983209,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,2400.0,ensemble_mean_l1,0.01154633103685412,0.013133023280247012,0.01793083727667011,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007673189508647094,-0.003570299155719499,0.00203566125399008,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0036349686273946936,-0.005940219005652699,0.013210156260442087,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,3000.0,ensemble_mean_l1,0.014589141111480105,0.01578561338420506,0.021753512628920637,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0006312053664861328,-0.003503858437726529,0.0022414477047542633,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003669763494485867,-0.011804027612567939,0.012537980311465111,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,3600.0,ensemble_mean_l1,0.012475619058955556,0.015507040984405545,0.02287044481984093,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0007455878494025003,-0.0036393961713021557,0.002148220472497155,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.008875670145944843,-0.006345271979083774,0.024096612270973462,0.05,True,5.115212031725491e-09,True,0.0,True
100,250,32768,600.0,ensemble_mean_l1,0.006395005988089864,0.0072659163646548765,0.010991557696836568,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,600.0,golovin_relative_error_radius_moment_0_m3,0.0008866646248207821,-0.0006606809617317563,0.0024340102113733207,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0005666328514415253,-0.00432244541645133,0.00318917971356828,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,1200.0,ensemble_mean_l1,0.006463667892661943,0.007538094090690918,0.011012641233713972,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,1200.0,golovin_relative_error_radius_moment_0_m3,9.303736626780523e-05,-0.001804032307952838,0.0019901070404884486,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003563960070663441,-0.00501709285898379,0.005729884873116479,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,1800.0,ensemble_mean_l1,0.009852471054094408,0.010566508617076843,0.013802648204864898,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0006170149180966,-0.0014747528265831615,0.0027087826627763614,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009994198878655015,-0.008325221664384574,0.006326381888653572,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,2400.0,ensemble_mean_l1,0.008573792772161972,0.009496173546762712,0.0130967241742858,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0005632371777972544,-0.001628604588396898,0.002755078943991407,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029943350709373882,-0.01114605086551157,0.0051573807236367925,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,3000.0,ensemble_mean_l1,0.009391574512507998,0.010711552961696538,0.01519413122163139,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.00023911018612389977,-0.001948127692681369,0.002426348064929169,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006778250298888222,-0.01680722450336182,0.0032507239055853754,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,3600.0,ensemble_mean_l1,0.010316478269804667,0.011466827258155858,0.01675353464755648,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.0001377764401125481,-0.002104268541491927,0.002379821421717023,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007841639495511848,-0.02068397664425741,0.005000697653233717,0.05,True,4.236407669111486e-09,True,0.0,True
100,250,65536,600.0,ensemble_mean_l1,0.004477181713763213,0.005191806960272702,0.007730409694684685,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,600.0,golovin_relative_error_radius_moment_0_m3,-0.0003102140745708781,-0.0011941427175675352,0.0005737145684257788,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0021359445070887016,-0.005031565686479542,0.0007596766723021388,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,1200.0,ensemble_mean_l1,0.004800685073889319,0.005563743729985457,0.007960394488538252,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00016829472168030768,-0.0013701707096094471,0.001033581266248832,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.002541858617251641,-0.006520978845622768,0.0014372616111194866,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,1800.0,ensemble_mean_l1,0.009048257749313908,0.009211734665548017,0.011776250723279069,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0006974590383142853,-0.0019885895777219074,0.0005936715010933369,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029212121998885374,-0.007500443651803336,0.0016580192520262611,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,2400.0,ensemble_mean_l1,0.006958871266868327,0.007440260698543598,0.010079135503038836,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.000812743383218264,-0.002241965736845255,0.0006164789704087267,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003803361689265714,-0.009505807202478444,0.0018990838239470158,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,3000.0,ensemble_mean_l1,0.006280547219727198,0.007040497456714572,0.010421256257704804,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001040449142966453,-0.0025189455153945923,0.0004380472294616862,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004435763002215522,-0.01129282775833315,0.0024213017539021064,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,3600.0,ensemble_mean_l1,0.0078024597997503635,0.008578440463124917,0.012257368036059577,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0012849210847544535,-0.002806882537567488,0.00023704036805858122,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003122383453588584,-0.011599656871311818,0.005354889964134649,0.05,True,3.503334067289643e-09,True,0.0,True
100,250,131072,600.0,ensemble_mean_l1,0.003043569834375269,0.003649346379114829,0.005336532087236881,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,600.0,golovin_relative_error_radius_moment_0_m3,8.155013580061543e-05,-0.0006949127890250914,0.0008580130606263222,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0010348741722900124,-0.003113404476209426,0.001043656131629401,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,1200.0,ensemble_mean_l1,0.003789935799574038,0.004165836030760652,0.006009786404959696,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00023901142748986693,-0.0012634457225968662,0.0007854228676171322,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0007234679170306646,-0.00379039900624723,0.0023434631721859006,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,1800.0,ensemble_mean_l1,0.008311918079092392,0.008228011860475672,0.009951117238927247,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0005763945398533843,-0.001669565139689781,0.0005167760599830125,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0008139471980024315,-0.004270630348219928,0.0026427359522150644,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,2400.0,ensemble_mean_l1,0.00638127843846207,0.006569773946623739,0.008150007321014851,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007640001765475423,-0.001894635205352783,0.00036663485225769824,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.00193406438873027,-0.006062087866284016,0.002193959088823475,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,3000.0,ensemble_mean_l1,0.00483449255267508,0.005519045185588968,0.007537858954608744,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.000832578099265201,-0.0019868919191709895,0.00032173572064058754,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-3.328367781741615e-05,-0.004789252048050945,0.004722684692416113,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,3600.0,ensemble_mean_l1,0.005015827997604434,0.0059588870895878445,0.00858805572097866,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0009300800241298302,-0.002111115437997788,0.0002509553897381277,0.05,True,1.7845400712701576e-09,True,0.0,True
100,250,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0013178598396983631,-0.00448507555639259,0.007120795235789316,0.05,True,1.7845400712701576e-09,True,0.0,True
100,1000,16384,600.0,ensemble_mean_l1,0.019993487506310303,0.023946925679905383,0.029761257721261355,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,600.0,golovin_relative_error_radius_moment_0_m3,-0.0007968204323567285,-0.0027834403358969646,0.0011897994711835074,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,600.0,golovin_relative_error_radius_moment_6_um6_m3,0.0062275302372416285,0.0009744712959190794,0.011480589178564177,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,1200.0,ensemble_mean_l1,0.018668300536743704,0.023199353643869325,0.029095603912130324,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,1200.0,golovin_relative_error_radius_moment_0_m3,7.617933693271351e-07,-0.0024268142134109623,0.0024283378001496163,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.00449356784004098,-0.0030122669228366053,0.011999402602918565,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,1800.0,ensemble_mean_l1,0.02077385021582545,0.02561560267742546,0.03140313470675022,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,1800.0,golovin_relative_error_radius_moment_0_m3,0.0005079218349481351,-0.0021858074911979973,0.0032016511610942675,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,1800.0,golovin_relative_error_radius_moment_6_um6_m3,0.002132683605922602,-0.006775662672138005,0.011041029883983209,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,2400.0,ensemble_mean_l1,0.022191581376003744,0.026850445656841707,0.032704044357870166,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,2400.0,golovin_relative_error_radius_moment_0_m3,-0.0007673189508647094,-0.003570299155719499,0.00203566125399008,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,2400.0,golovin_relative_error_radius_moment_6_um6_m3,0.0036349686273946936,-0.005940219005652699,0.013210156260442087,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,3000.0,ensemble_mean_l1,0.025116242198040598,0.030778705869310766,0.03804931661974593,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,3000.0,golovin_relative_error_radius_moment_0_m3,-0.0006312053664861328,-0.003503858437726529,0.0022414477047542633,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,3000.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003669763494485867,-0.011804027612567939,0.012537980311465111,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,3600.0,ensemble_mean_l1,0.02839473192263087,0.03509934144776541,0.04367470905999499,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0007455878494025003,-0.0036393961713021557,0.002148220472497155,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,0.008875670145944843,-0.006345271979083774,0.024096612270973462,0.05,True,5.115212031725491e-09,True,0.0,True
100,1000,32768,600.0,ensemble_mean_l1,0.012805546194844778,0.016113252598731802,0.020387511899326544,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,600.0,golovin_relative_error_radius_moment_0_m3,0.0008866646248207821,-0.0006606809617317563,0.0024340102113733207,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0005666328514415253,-0.00432244541645133,0.00318917971356828,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,1200.0,ensemble_mean_l1,0.01305751161368984,0.01651308655136915,0.020494816291781882,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,1200.0,golovin_relative_error_radius_moment_0_m3,9.303736626780523e-05,-0.001804032307952838,0.0019901070404884486,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,1200.0,golovin_relative_error_radius_moment_6_um6_m3,0.0003563960070663441,-0.00501709285898379,0.005729884873116479,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,1800.0,ensemble_mean_l1,0.014509458163222152,0.017949396257168553,0.02168169944299875,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,1800.0,golovin_relative_error_radius_moment_0_m3,0.0006170149180966,-0.0014747528265831615,0.0027087826627763614,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009994198878655015,-0.008325221664384574,0.006326381888653572,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,2400.0,ensemble_mean_l1,0.013982637912420864,0.017739688318083906,0.021897731339700802,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,2400.0,golovin_relative_error_radius_moment_0_m3,0.0005632371777972544,-0.001628604588396898,0.002755078943991407,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029943350709373882,-0.01114605086551157,0.0051573807236367925,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,3000.0,ensemble_mean_l1,0.01664000119842502,0.020937255795744597,0.026159321529377833,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,3000.0,golovin_relative_error_radius_moment_0_m3,0.00023911018612389977,-0.001948127692681369,0.002426348064929169,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006778250298888222,-0.01680722450336182,0.0032507239055853754,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,3600.0,ensemble_mean_l1,0.021257433264991174,0.02580828519660453,0.03184558344664255,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,3600.0,golovin_relative_error_radius_moment_0_m3,0.0001377764401125481,-0.002104268541491927,0.002379821421717023,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007841639495511848,-0.02068397664425741,0.005000697653233717,0.05,True,4.236407669111486e-09,True,0.0,True
100,1000,65536,600.0,ensemble_mean_l1,0.009341422826196938,0.01148859381851522,0.014303615281712801,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,600.0,golovin_relative_error_radius_moment_0_m3,-0.0003102140745708781,-0.0011941427175675352,0.0005737145684257788,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0021359445070887016,-0.005031565686479542,0.0007596766723021388,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,1200.0,ensemble_mean_l1,0.00897386968836325,0.011589734207709326,0.014415446732590629,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00016829472168030768,-0.0013701707096094471,0.001033581266248832,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.002541858617251641,-0.006520978845622768,0.0014372616111194866,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,1800.0,ensemble_mean_l1,0.012586328013362662,0.014431428396650552,0.017077283016271223,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0006974590383142853,-0.0019885895777219074,0.0005936715010933369,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029212121998885374,-0.007500443651803336,0.0016580192520262611,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,2400.0,ensemble_mean_l1,0.01126280950582081,0.013532625917436765,0.016527817878283536,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,2400.0,golovin_relative_error_radius_moment_0_m3,-0.000812743383218264,-0.002241965736845255,0.0006164789704087267,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003803361689265714,-0.009505807202478444,0.0018990838239470158,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,3000.0,ensemble_mean_l1,0.011095753407334702,0.01440390441626993,0.018142543784889706,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001040449142966453,-0.0025189455153945923,0.0004380472294616862,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004435763002215522,-0.01129282775833315,0.0024213017539021064,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,3600.0,ensemble_mean_l1,0.01309877960575731,0.017101468619325506,0.021240900851272757,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0012849210847544535,-0.002806882537567488,0.00023704036805858122,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003122383453588584,-0.011599656871311818,0.005354889964134649,0.05,True,3.503334067289643e-09,True,0.0,True
100,1000,131072,600.0,ensemble_mean_l1,0.006769433115032967,0.008360853428789162,0.010317692766713623,0.05,True,1.7845400712701576e-09,True,0.0,True
