run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,n_superdroplet_records,number_concentration_cm3,liquid_water_gm3,relative_liquid_mass_drift,radius_moment_0_m3,radius_moment_3_um3_m3,radius_moment_6_um6_m3,max_radius_um,mass_fraction_r_ge_cloud_threshold,mass_fraction_r_ge_large_threshold,mass_fraction_r_ge_onset_threshold,mass_weighted_radius_q99_um,golovin_l1_relative,golovin_fixed_bin_l1_relative_bins_250,fixed_bin_mass_below_range_fraction_bins_250,fixed_bin_mass_above_range_fraction_bins_250,golovin_fixed_bin_l1_relative_bins_500,fixed_bin_mass_below_range_fraction_bins_500,fixed_bin_mass_above_range_fraction_bins_500,golovin_fixed_bin_l1_relative_bins_1000,fixed_bin_mass_below_range_fraction_bins_1000,fixed_bin_mass_above_range_fraction_bins_1000,golovin_fixed_bin_l1_relative,fixed_bin_mass_below_range_fraction,fixed_bin_mass_above_range_fraction,golovin_analytical_radius_moment_0_m3,golovin_relative_error_radius_moment_0_m3,golovin_analytical_radius_moment_3_um3_m3,golovin_relative_error_radius_moment_3_um3_m3,golovin_analytical_radius_moment_6_um6_m3,golovin_relative_error_radius_moment_6_um6_m3
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m000,golovin,golovin_controlled_resolution_convergence_v1,controlled,0,0,not_applicable,6805669346286477275,512,0.1,300.0,3600.0,3000.0,512,0.09755991753299255,0.9982363431978988,-5.846202744130835e-09,97559.91753299255,238740389070.04385,8.061934142479129e+19,1332.42431640625,0.9946211239051671,0.08613056340905173,0.08613056340905173,1332.42431640625,0.11043312033146038,0.5744900572116023,0.0,0.0,0.7481194182065062,0.0,0.0,1.0610345442925886,0.0,0.0,0.7481194182065062,0.0,0.0,93187.47491936282,0.04692092598724562,238733292669.84543,2.972522231425856e-05,1.1011101959187887e+20,-0.26783584673356986
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m000,golovin,golovin_controlled_resolution_convergence_v1,controlled,0,0,not_applicable,6805669346286477275,512,0.1,300.0,3600.0,3299.999952316284,512,0.06270381433097254,0.9982363589479294,9.93165438778476e-09,62703.81433097254,238740392836.85562,2.0569290447507295e+20,1587.98779296875,0.9965587696214241,0.342754083131624,0.342754083131624,1587.98779296875,0.065829616156219,0.6515886095712878,0.0,0.0,0.8815446370849205,0.0,0.0,1.1658377067744012,0.0,0.0,0.8815446370849205,0.0,0.0,59418.863295774216,0.055284649570735755,238733292669.84543,2.9741000640459703e-05,2.7083026409274727e+20,-0.2405098995707794
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m000,golovin,golovin_controlled_resolution_convergence_v1,controlled,0,0,not_applicable,6805669346286477275,512,0.1,300.0,3600.0,3599.9999046325684,512,0.04010398718258632,0.9982363523353998,3.3074420979772867e-09,40103.98718258632,238740391255.38858,5.646289413001132e+20,2241.39453125,0.9977991494678392,0.5512985005615574,0.5512985005615574,2241.39453125,0.08973960265678689,0.7261161010802443,0.0,0.0,0.9288075365401554,0.0,0.0,1.2691125165315245,0.0,0.0,0.9288075365401554,0.0,0.0,37887.079979546696,0.05851354087558147,238733292669.84543,2.973437623121633e-05,6.661370698447075e+20,-0.1523832453405698
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,0.0,512,8.388608,0.9982363490337909,0.0,8388608.0,238740390465.76852,1.3587464180216634e+16,74.66703796386719,0.3489705442785985,0.0,0.0,57.49910354614258,0.20838117243203824,0.021717036192455044,0.0,0.0,0.022759860022844754,0.0,0.0,0.023386329979215383,0.0,0.0,0.022759860022844754,0.0,0.0,8388608.0,0.0,238733292669.84543,2.973106869053055e-05,1.3588329560514944e+16,-6.368555417024524e-05
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,300.00001192092896,512,5.700195198894153,0.998236363643402,1.4635422873610082e-08,5700195.198894152,238740393959.83514,3.5588824373069556e+16,96.40216064453125,0.6365424900164417,0.0,0.0,88.27068328857422,0.21194572704917466,0.47081173862278153,0.0,0.0,0.6864339424888045,0.0,0.0,0.8756309917730333,0.0,0.0,0.6864339424888045,0.0,0.0,5348803.665523084,0.06569535083817746,238733292669.84543,2.974570454883363e-05,3.3422009487832736e+16,0.06483197505002347
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,600.0000238418579,512,3.739073146039628,0.9982363475464665,-1.489952161648489e-09,3739073.146039628,238740390110.05685,7.813417735769589e+16,142.7401885986328,0.7793491692291622,0.0,0.0,114.90289306640625,0.11115348793478612,0.4422461454900456,0.0,0.0,0.6401070965355806,0.0,0.0,0.900637299078528,0.0,0.0,0.6401070965355806,0.0,0.0,3410542.089022777,0.09632810516377033,238733292669.84543,2.972957869440407e-05,8.220515356432454e+16,-0.04952215317550823
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,899.9999761581421,512,2.2936343153401815,0.9982363597057023,1.0690766272247743e-08,2293634.3153401813,238740393018.08627,1.8964641691668563e+17,173.99789428710938,0.8708971512787493,0.0,0.0,169.03355407714844,0.05929701418653589,0.5019123847705564,0.0,0.0,0.7202797781789482,0.0,0.0,0.9766074954992964,0.0,0.0,0.7202797781789482,0.0,0.0,2174654.2046287498,0.054712197671787255,238733292669.84543,2.974175977477067e-05,2.021926918134987e+17,-0.06205108000830051
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,1200.0000476837158,512,1.4282893615735344,0.9982363594236633,1.040822894537996e-08,1428289.3615735343,238740392950.6332,4.9547117965156026e+17,253.79428100585938,0.921990706127142,0.0,0.0,248.12457275390625,0.12271736983433522,0.5159190349223209,0.0,0.0,0.7009827309026869,0.0,0.0,0.9672634855821877,0.0,0.0,0.7009827309026869,0.0,0.0,1386618.2972187817,0.030052296611356333,238733292669.84543,2.9741477229228153e-05,4.97315526712769e+17,-0.003708605426819944
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,1500.0,512,0.8717918576517782,0.9982363581630715,9.14540998486757e-09,871791.8576517783,238740392649.1473,1.13317587693022e+18,327.9541015625,0.9511995734151978,0.0,0.0,304.85992431640625,0.10435494829813934,0.5223797809351434,0.0,0.0,0.6682711678608494,0.0,0.0,0.9545397545195146,0.0,0.0,0.6682711678608494,0.0,0.0,884145.4617925527,-0.013972366171204786,238733292669.84543,2.9740214372520057e-05,1.2232026906685448e+18,-0.073599260715426
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,1799.9999523162842,512,0.5647736899302037,0.9982363498674949,8.35177038638335e-10,564773.6899302037,238740390665.15906,2.6024601064611753e+18,466.3017578125,0.9687921070300546,0.0,0.0,372.96697998046875,0.051904234353972754,0.453222914536019,0.0,0.0,0.680159650412227,0.0,0.0,0.926152752755762,0.0,0.0,0.680159650412227,0.0,0.0,563755.1438462138,0.0018067171450373287,238733292669.84543,2.9731903892660227e-05,3.0086026719268946e+18,-0.13499375283263992
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,2099.9999046325684,512,0.361883095215289,0.9982363509282806,1.8978367766209203e-09,361883.095215289,238740390918.85886,6.404044141604975e+18,591.20458984375,0.9807378784111351,0.0,0.0,591.20458984375,0.09466570443670452,0.5391179176552043,0.0,0.0,0.742290411951746,0.0,0.0,0.9672776362341873,0.0,0.0,0.742290411951746,0.0,0.0,359465.58111456485,0.006725300634426112,238733292669.84543,2.9732966583928544e-05,7.39999192822117e+18,-0.13458768553759815
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,2400.0000953674316,512,0.22843095532725918,0.998236364439363,1.5432790156921783e-08,228430.95532725917,238740394150.1989,1.5558450116339272e+19,767.5457153320312,0.9873760755777029,0.0,0.0,701.328369140625,0.07728705770737723,0.5116029597598793,0.0,0.0,0.7029714052138971,0.0,0.0,0.9580751412148484,0.0,0.0,0.7029714052138971,0.0,0.0,229204.92913507385,-0.0033767764538717993,238733292669.84543,2.974650193965367e-05,1.8201113831406539e+19,-0.14519241731828936
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,2700.000047683716,512,0.14531962598587206,0.9982363424554775,-6.589935708234407e-09,145319.62598587206,238740388892.48474,2.86378098562446e+19,941.844482421875,0.9924428166523511,0.0,0.0,892.9081420898438,0.1648215319149483,0.5287761370384557,0.0,0.0,0.737964351021999,0.0,0.0,0.9967288234284154,0.0,0.0,0.737964351021999,0.0,0.0,146147.28387886327,-0.005663176701095729,238733292669.84543,2.9724478559201017e-05,4.476765798748041e+19,-0.3603013616603896
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,3000.0,512,0.09234888494002522,0.9982363392114519,-9.839692727275917e-09,92348.88494002522,238740388116.63647,5.317370202101554e+19,1005.771728515625,0.9953865358692615,0.0017048852405984682,0.0017048852405984682,948.4326782226562,0.28054684846586125,0.6416813710287724,0.0,0.0,0.8369723778826582,0.0,0.0,1.1359536633763874,0.0,0.0,0.8369723778826582,0.0,0.0,93187.47491936282,-0.008998955922598473,238733292669.84543,2.972122870548155e-05,1.1011101959187887e+20,-0.5170900949051123
golovin_controlled_resolution_convergence_v1_N000512_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,1,1,not_applicable,16227983690206872321,512,0.1,300.0,3600.0,3299.999952316284,512,0.058928727507508605,0.9982363459285554,-3.1107217912662577e-09,58928.72750750861,238740389723.11362,1.2011897489756234e+20,1368.523681640625,0.9970330529012107,0.17326323907785393,0.17326323907785393,1133.202392578125,0.31131312940940165,0.6894180329711322,0.0,0.0,0.9740657451711627,0.0,0.0,1.1996693352786787,0.0,0.0,0.9740657451711627,0.0,0.0,59418.863295774216,-0.00824882471793209,238733292669.84543,2.972795787647975e-05,2.7083026409274727e+20,-0.5564787587533904
