run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,tail_onset_status,tail_onset_lower_bound_s,tail_onset_upper_bound_s,tail_onset_first_recorded_crossing_s,onset_radius_threshold_um,onset_mass_fraction,maximum_absolute_liquid_mass_drift,large_drop_threshold_um,mass_weighted_radius_quantile
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m011,golovin,golovin_controlled_resolution_convergence_v1,controlled,51,11,not_applicable,928009235628179043,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,8.569932541391267e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m012,golovin,golovin_controlled_resolution_convergence_v1,controlled,52,12,not_applicable,5933225644569807413,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,9.998584404868893e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,53,13,not_applicable,10318285898055137768,2048,0.1,300.0,3600.0,crossed_between_outputs,3000.0,3299.999952316284,3299.999952316284,1000.0,0.1,1.0204222578025224e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m014,golovin,golovin_controlled_resolution_convergence_v1,controlled,54,14,not_applicable,7504155829391537326,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.1614633477208258e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m015,golovin,golovin_controlled_resolution_convergence_v1,controlled,55,15,not_applicable,6640295270384832455,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.015940753745781e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m016,golovin,golovin_controlled_resolution_convergence_v1,controlled,56,16,not_applicable,12974987332549776227,2048,0.1,300.0,3600.0,crossed_between_outputs,3000.0,3299.999952316284,3299.999952316284,1000.0,0.1,8.76638206470659e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m017,golovin,golovin_controlled_resolution_convergence_v1,controlled,57,17,not_applicable,10661070560217189856,2048,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.665450274529917e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m018,golovin,golovin_controlled_resolution_convergence_v1,controlled,58,18,not_applicable,10949767997787164627,2048,0.1,300.0,3600.0,crossed_between_outputs,3000.0,3299.999952316284,3299.999952316284,1000.0,0.1,4.462957559070446e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N002048_dt0p1_m019,golovin,golovin_controlled_resolution_convergence_v1,controlled,59,19,not_applicable,5272498229129633533,2048,0.1,300.0,3600.0,crossed_between_outputs,3000.0,3299.999952316284,3299.999952316284,1000.0,0.1,5.8071214503740975e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m000,golovin,golovin_controlled_resolution_convergence_v1,controlled,60,0,not_applicable,9013605851861208875,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,8.43387448767885e-09,1000.0,0.99
