matrix_stage,initialization_family,kernel,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,metric,n_total,n_valid,mean,sample_standard_deviation,standard_error,student_ci_low,student_ci_high,bootstrap_ci_low,bootstrap_ci_high,coefficient_of_variation
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_0_m3,20,20,-0.019993330417064265,0.05474826532121132,0.012242084290842286,-0.045616307313891255,0.005629646479762721,-0.04297348344432046,0.0037362901979311833,2.7383264408256762
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_3_um3_m3,20,20,2.9729148112156433e-05,3.269979084881803e-09,7.311895518798267e-10,2.9727617714836017e-05,2.973067850947685e-05,2.9727730043196954e-05,2.9730524468667695e-05,0.00010999235741789347
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_6_um6_m3,20,20,0.010185741723024461,0.21273052541608525,0.047567991571961336,-0.08937520885698232,0.10974669230303123,-0.07794559721319054,0.10396652859275908,20.885128565081953
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,liquid_water_gm3,20,20,0.9982363471166567,3.2641149342001076e-09,7.298782879243693e-10,0.9982363455890039,0.9982363486443094,0.9982363457237879,0.9982363485111864,3.269881870789718e-09
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,relative_liquid_mass_drift,20,20,-1.4647597690320424e-09,3.269881867732412e-09,7.311678134643649e-10,-2.9951115904220853e-09,6.559205235800056e-11,-2.8650576894273522e-09,-9.250047519615571e-11,2.2323673389072183
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_cloud_threshold,20,20,0.9712464451636438,0.003026551444996503,0.0006767574768412396,0.9698299754856143,0.9726629148416732,0.9699458344324458,0.9725299146599856,0.0031161518892216526
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_large_threshold,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_onset_threshold,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,mass_weighted_radius_q99_um,20,20,421.98608245849607,48.35920197749451,10.813446295931996,399.353279250058,444.61888566693415,401.9944438171387,443.7311249923706,0.11459904482098843
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_250,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_500,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_below_range_fraction_bins_1000,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction_bins_250,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction_bins_500,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,1799.9999523162842,fixed_bin_mass_above_range_fraction_bins_1000,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,golovin_fixed_bin_l1_relative,20,20,0.5215569105862288,0.026888683856699444,0.006012492492908117,0.5089726191716227,0.5341412020008348,0.5097059270454024,0.532173232491211,0.05155464976291202
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,golovin_fixed_bin_l1_relative_bins_250,20,20,0.38303329347374837,0.02489044226251009,0.005565672088900622,0.3713842079127304,0.39468237903476633,0.37241532872148797,0.3938589561133689,0.06498245109916531
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,golovin_fixed_bin_l1_relative_bins_500,20,20,0.5215569105862288,0.026888683856699444,0.006012492492908117,0.5089726191716227,0.5341412020008348,0.5097848775049422,0.5324639854778193,0.05155464976291202
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,golovin_fixed_bin_l1_relative_bins_1000,20,20,0.7208586016342121,0.02884457954453944,0.006449844064399011,0.7073589228602424,0.7343582804081819,0.7079496460888839,0.7330734581766218,0.04001419901094022
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,radius_moment_0_m3,20,20,353250.41475760634,21028.32849848649,4702.077197581188,343408.8540773841,363091.9754378286,344438.55711917294,362638.9956268314,0.059528107031143127
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,radius_moment_3_um3_m3,20,20,238740390007.2746,1204.6426043555837,269.3662751931469,238740389443.4845,238740390571.0647,238740389502.70505,238740390538.38504,5.0458265747110376e-09
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,radius_moment_6_um6_m3,20,20,7.349890437475723e+18,1.626344505453794e+18,3.636616869027961e+17,6.588737779121468e+18,8.111043095829978e+18,6.645468584439977e+18,8.04007701358167e+18,0.22127465970939733
golovin_controlled_resolution_convergence_v1,controlled,golovin,1024,0.1,300.0,3600.0,2099.9999046325684,golovin_relative_error_radius_moment_0_m3,20,20,-0.017290017969697306,0.0584988649908726,0.013080743872617373,-0.04466832954463956,0.01008829360524495,-0.041318427955408646,0.009040897204535906,3.383389484811318
