lower_max_superdroplets,upper_max_superdroplets,time_s,log_radius_bins,projected_members_each_resolution,estimate_held_fixed,projected_95ci_low,projected_95ci_high,projected_largest_absolute_interval_edge,equivalence_margin,projected_equivalence_pass,projection_method
32768,65536,3000.0,250,150,0.0031110272927807993,0.001699974261265443,0.006271218763177121,0.006271218763177121,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,200,0.0031110272927807993,0.0018890195214014568,0.005847833386966912,0.005847833386966912,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,300,0.0031110272927807993,0.0021132621255824558,0.005345620111345924,0.005345620111345924,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,400,0.0031110272927807993,0.002246937310975806,0.005046241440772469,0.005046241440772469,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,600,0.0031110272927807993,0.0024055007770231213,0.00469112302797896,0.00469112302797896,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,800,0.0031110272927807993,0.002500023407091128,0.004479430339873856,0.004479430339873856,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,1000,0.0031110272927807993,0.002564528803613353,0.004334964186347968,0.004334964186347968,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,1500,0.0031110272927807993,0.0026648131448934113,0.004110367581649694,0.004110367581649694,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,2000,0.0031110272927807993,0.002724594505182295,0.003976481369966541,0.003976481369966541,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,250,2500,0.0031110272927807993,0.002765391300058802,0.003885112951977467,0.003885112951977467,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,100,0.004709922826139041,0.002912869416828418,0.008768571083254264,0.008768571083254264,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,150,0.004709922826139041,0.003242634861692404,0.008023795251261895,0.008023795251261895,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,200,0.004709922826139041,0.0034392141742610946,0.0075798205311961775,0.0075798205311961775,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,300,0.004709922826139041,0.003672393556525418,0.00705318448993052,0.00705318448993052,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,400,0.004709922826139041,0.003811396121483729,0.006739246954696652,0.006739246954696652,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,600,0.004709922826139041,0.003976278843915723,0.006366859038700468,0.006366859038700468,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,800,0.004709922826139041,0.004074568500200068,0.00614487167866761,0.00614487167866761,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,1000,0.004709922826139041,0.0041416446410998,0.005993380097534721,0.005993380097534721,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,1500,0.004709922826139041,0.004245925631038688,0.005757861300000442,0.005757861300000442,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,2000,0.004709922826139041,0.00430808946789741,0.005617464166106109,0.005617464166106109,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,500,2500,0.004709922826139041,0.004350512144276916,0.0055216524775620855,0.0055216524775620855,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,100,0.005544247791090319,0.004061011520661728,0.010519599669417304,0.010519599669417304,0.01,False,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,150,0.005544247791090319,0.004333190447577382,0.009606605588656641,0.009606605588656641,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,200,0.005544247791090319,0.004495441366168418,0.009062352843044557,0.009062352843044557,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,300,0.005544247791090319,0.004687900931086555,0.008416768537355514,0.008416768537355514,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,400,0.005544247791090319,0.004802629655876023,0.008031923730253812,0.008031923730253812,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,600,0.005544247791090319,0.00493871911933385,0.00757542668987348,0.00757542668987348,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,800,0.005544247791090319,0.005019844578629368,0.007303300317067438,0.007303300317067438,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,1000,0.005544247791090319,0.005075207298817539,0.0071175922007213396,0.0071175922007213396,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,1500,0.005544247791090319,0.005161277832832937,0.006828878122175799,0.006828878122175799,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,2000,0.005544247791090319,0.00521258607835316,0.006656770292282359,0.006656770292282359,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3000.0,1000,2500,0.005544247791090319,0.0052476005370046,0.006539318166755716,0.006539318166755716,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,100,0.0025140184700543034,0.0004684313089335641,0.006937986073665253,0.006937986073665253,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,150,0.0025140184700543034,0.0008438035470095663,0.00612617289253767,0.00612617289253767,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,200,0.0025140184700543034,0.0010675699169176898,0.005642235962317206,0.005642235962317206,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,300,0.0025140184700543034,0.0013329981719304024,0.005068197356885269,0.005068197356885269,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,400,0.0025140184700543034,0.0014912248894939338,0.004726002271859778,0.004726002271859778,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,600,0.0025140184700543034,0.0016789110085319349,0.004320095681295986,0.004320095681295986,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,800,0.0025140184700543034,0.0017907941934859966,0.004078127216185755,0.004078127216185755,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,1000,0.0025140184700543034,0.0018671470119003665,0.003912999862275058,0.003912999862275058,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,1500,0.0025140184700543034,0.0019858501361718814,0.0036562819935840596,0.0036562819935840596,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,2000,0.0025140184700543034,0.002056611275437625,0.0035032476992473962,0.0035032476992473962,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,250,2500,0.0025140184700543034,0.0021049010378301554,0.0033988119907764932,0.0033988119907764932,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,100,0.004423167085781419,0.002597398011295088,0.009333352342509597,0.009333352342509597,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,150,0.004423167085781419,0.002932432878899751,0.008432316559621705,0.008432316559621705,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,200,0.004423167085781419,0.003132153392331447,0.007895192377696123,0.007895192377696123,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,300,0.004423167085781419,0.003369058819148642,0.007258063865524364,0.007258063865524364,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,400,0.004423167085781419,0.0035102825485382534,0.006878259714145508,0.006878259714145508,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,600,0.004423167085781419,0.003677799982340585,0.006427741822701562,0.006427741822701562,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,800,0.004423167085781419,0.003777660239056433,0.006159179731738771,0.006159179731738771,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,1000,0.004423167085781419,0.0038458082100939765,0.005975904000245384,0.005975904000245384,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,1500,0.004423167085781419,0.003951755537814346,0.005690971467521514,0.005690971467521514,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,2000,0.004423167085781419,0.004014912709604588,0.005521117887397565,0.005521117887397565,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,500,2500,0.004423167085781419,0.004058013270884153,0.005405204137127055,0.005405204137127055,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,100,0.008158653659233864,0.005915076923175643,0.013325020138139057,0.013325020138139057,0.01,False,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,150,0.008158653659233864,0.006326780925193339,0.012376974225079568,0.012376974225079568,0.01,False,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,200,0.008158653659233864,0.006572205335054714,0.011811826430562593,0.011811826430562593,0.01,False,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,300,0.008158653659233864,0.006863324026723068,0.011141456736562036,0.011141456736562036,0.01,False,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,400,0.008158653659233864,0.007036865291204753,0.01074183689868646,0.01074183689868646,0.01,False,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,600,0.008158653659233864,0.0072427172922136015,0.010267813942156716,0.010267813942156716,0.01,False,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,800,0.008158653659233864,0.007365429497144289,0.009985240044898229,0.009985240044898229,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,1000,0.008158653659233864,0.007449172400102824,0.00979240218928233,0.00979240218928233,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,1500,0.008158653659233864,0.007579364636921071,0.009492603748114135,0.009492603748114135,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,2000,0.008158653659233864,0.007656974649777535,0.009313888323584688,0.009313888323584688,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
32768,65536,3600.0,1000,2500,0.008158653659233864,0.007709938312022219,0.009191926955014902,0.009191926955014902,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,100,0.001433611879387944,0.000475150939163054,0.003527117392158994,0.003527117392158994,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,150,0.001433611879387944,0.0006510317987415477,0.0031429519727188522,0.0031429519727188522,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,200,0.001433611879387944,0.00075587764905249,0.002913943823919774,0.002913943823919774,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,300,0.001433611879387944,0.0008802441975413619,0.002642297850736275,0.002642297850736275,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,400,0.001433611879387944,0.0009543814092754989,0.002480364635773469,0.002480364635773469,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,600,0.001433611879387944,0.0010423218390647458,0.002288281926053398,0.002288281926053398,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,800,0.001433611879387944,0.001094744764220217,0.002173777851653859,0.002173777851653859,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,1000,0.001433611879387944,0.001130519917446229,0.0020956364508354676,0.0020956364508354676,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,1500,0.001433611879387944,0.0011861383287558572,0.00197415267846499,0.00197415267846499,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,2000,0.001433611879387944,0.0012192934977758223,0.0019017339431706061,0.0019017339431706061,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,250,2500,0.001433611879387944,0.001241919691342966,0.001852312981942154,0.001852312981942154,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,100,0.002100378549530689,0.0012000361556719654,0.0043556036255001035,0.0043556036255001035,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,150,0.002100378549530689,0.0013652520632807571,0.003941762113282187,0.003941762113282187,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,200,0.002100378549530689,0.0014637403374434563,0.003695063493850609,0.003695063493850609,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,300,0.002100378549530689,0.0015805656260735228,0.0034024333542248247,0.0034024333542248247,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,400,0.002100378549530689,0.0016502073526013274,0.0032279910875153963,0.0032279910875153963,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,600,0.002100378549530689,0.0017328153064057232,0.003021070331406438,0.003021070331406438,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,800,0.002100378549530689,0.0017820594434870727,0.002897721021690649,0.002897721021690649,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,1000,0.002100378549530689,0.0018156652856704928,0.0028135433371696507,0.0028135433371696507,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,1500,0.002100378549530689,0.0018679111430440654,0.002682675160275949,0.002682675160275949,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,2000,0.002100378549530689,0.0018990558699613896,0.002604662206973663,0.002604662206973663,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,500,2500,0.002100378549530689,0.0019203100707589444,0.002551423564724572,0.002551423564724572,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,100,0.002571989711163971,0.0019208082553534118,0.005294880703761063,0.005294880703761063,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,150,0.002571989711163971,0.0020403022789311103,0.004795220896858399,0.004795220896858399,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,200,0.002571989711163971,0.0021115348879773965,0.0044973643964611445,0.0044973643964611445,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,300,0.002571989711163971,0.0021960299223604523,0.0041440515587139095,0.0041440515587139095,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,400,0.002571989711163971,0.002246398983258691,0.003933435207462517,0.003933435207462517,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,600,0.002571989711163971,0.0023061459950475404,0.0036836053040111847,0.0036836053040111847,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,800,0.002571989711163971,0.0023417622995706836,0.0035346770538125577,0.0035346770538125577,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,1000,0.002571989711163971,0.0023660680541214055,0.00343304344686032,0.00343304344686032,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,1500,0.002571989711163971,0.0024038553822497443,0.003275037142355086,0.003275037142355086,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,2000,0.002571989711163971,0.002426381111076002,0.003180846646640868,0.003180846646640868,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,600.0,1000,2500,0.002571989711163971,0.002441753420001859,0.003116567909683389,0.003116567909683389,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,100,0.001010749274315281,0.00017600503638742825,0.003204659250007885,0.003204659250007885,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,150,0.001010749274315281,0.00032918345809806895,0.0028020692683315227,0.0028020692683315227,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,200,0.001010749274315281,0.0004204959631200994,0.002562077895440335,0.002562077895440335,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,300,0.001010749274315281,0.0005288094638431463,0.002277403789359211,0.002277403789359211,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,400,0.001010749274315281,0.0005933771553513546,0.002107704262161583,0.002107704262161583,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,600,0.001010749274315281,0.0006699663662066749,0.0019064092713234019,0.0019064092713234019,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,800,0.001010749274315281,0.0007156226187176902,0.001786413584877808,0.001786413584877808,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,1000,0.001010749274315281,0.0007467799687599283,0.0017045245247706083,0.0017045245247706083,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,1500,0.001010749274315281,0.0007952192388594693,0.0015772143942443325,0.0015772143942443325,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,2000,0.001010749274315281,0.0008240947883319873,0.0015013224585316383,0.0015013224585316383,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,250,2500,0.001010749274315281,0.0008438004267297104,0.0014495312694538017,0.0014495312694538017,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,100,0.002587030824325414,0.0014250329627415598,0.00466067967238111,0.00466067967238111,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,150,0.002587030824325414,0.001638263543296868,0.0042801580188076074,0.0042801580188076074,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,200,0.002587030824325414,0.0017653742566752033,0.0040533219865852696,0.0040533219865852696,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,300,0.002587030824325414,0.0019161510461422064,0.003784252544955127,0.003784252544955127,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,400,0.002587030824325414,0.002006031893533487,0.003623855248353262,0.003623855248353262,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,600,0.002587030824325414,0.002112647183811141,0.0034335944215665107,0.0034335944215665107,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,800,0.002587030824325414,0.002176202540500309,0.003320176405455342,0.003320176405455342,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,1000,0.002587030824325414,0.002219574836440409,0.003242776167049456,0.003242776167049456,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,1500,0.002587030824325414,0.0022870042665758877,0.003122444654618874,0.003122444654618874,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,2000,0.002587030824325414,0.002327200203504325,0.003050712802897081,0.003050712802897081,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,500,2500,0.002587030824325414,0.0023546312520086434,0.003001760593936553,0.003001760593936553,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,100,0.002314221606866727,0.001893095747152426,0.005420363481881404,0.005420363481881404,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,150,0.002314221606866727,0.0019703737822697512,0.004850375827692647,0.004850375827692647,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,200,0.002314221606866727,0.00201644065572973,0.004510595590017102,0.004510595590017102,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,300,0.002314221606866727,0.0020710844783979627,0.00410755345454762,0.00410755345454762,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,400,0.002314221606866727,0.0021036586770095764,0.0038672925443740654,0.0038672925443740654,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,600,0.002314221606866727,0.002142297694568239,0.003582298717279687,0.003582298717279687,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,800,0.002314221606866727,0.0021653311312982287,0.0034124085984419145,0.0034124085984419145,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,1000,0.002314221606866727,0.002181049917037353,0.0032964699129339704,0.0032964699129339704,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,1500,0.002314221606866727,0.0022054873774446757,0.003116223990392682,0.003116223990392682,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,2000,0.002314221606866727,0.0022200550019263053,0.0030087760448958742,0.0030087760448958742,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1200.0,1000,2500,0.002314221606866727,0.0022299964349238666,0.0029354499818696625,0.0029354499818696625,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,100,0.0007363396702215162,-0.00013467409735026163,0.002979791885311876,0.002979791885311876,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,150,0.0007363396702215162,2.5159907058182546e-05,0.0025681107333175284,0.0025681107333175284,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,200,0.0007363396702215162,0.00012043992866466867,0.0023226999447798907,0.0023226999447798907,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,300,0.0007363396702215162,0.00023345963704608016,0.0020315974105179976,0.0020315974105179976,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,400,0.0007363396702215162,0.0003008327864356273,0.0018580657777666962,0.0018580657777666962,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,600,0.0007363396702215162,0.0003807497886398494,0.0016522252017695223,0.0016522252017695223,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,800,0.0007363396702215162,0.00042838979944309245,0.0015295198075007035,0.0015295198075007035,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,1000,0.0007363396702215162,0.0004609009323323836,0.0014457815523650675,0.0014457815523650675,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,1500,0.0007363396702215162,0.0005114448824799913,0.0013155965413586563,0.0013155965413586563,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,2000,0.0007363396702215162,0.0005415750708586465,0.0012379908359429685,0.0012379908359429685,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,250,2500,0.0007363396702215162,0.0005621369167071607,0.0011850301132395882,0.0011850301132395882,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,100,0.001354496521880532,0.0005856862186639979,0.00368503445454971,0.00368503445454971,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,150,0.001354496521880532,0.0007267655379222236,0.003257372775627287,0.003257372775627287,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,200,0.001354496521880532,0.0008108655430300349,0.0030024356978833855,0.0030024356978833855,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,300,0.001354496521880532,0.0009106236863627083,0.0027000332246637157,0.0027000332246637157,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,400,0.001354496521880532,0.000970091370272265,0.0025197654882151213,0.0025197654882151213,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,600,0.001354496521880532,0.0010406310299013778,0.0023059346487539095,0.0023059346487539095,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,800,0.001354496521880532,0.0010826810324552835,0.002178466109881959,0.002178466109881959,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,1000,0.001354496521880532,0.0011113773572036397,0.002091477325946006,0.002091477325946006,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,1500,0.001354496521880532,0.0011559905551638446,0.001956238828609358,0.001956238828609358,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,2000,0.001354496521880532,0.0011825853119010925,0.001875620646039543,0.001875620646039543,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,500,2500,0.001354496521880532,0.0012007344612372252,0.0018206041084143677,0.0018206041084143677,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,100,0.0027560854754364317,0.002161184426941591,0.005446214257901788,0.005446214257901788,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,150,0.0027560854754364317,0.002270350803350075,0.004952566428574662,0.004952566428574662,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,200,0.0027560854754364317,0.0023354269099107425,0.0046582937797827965,0.0046582937797827965,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,300,0.0027560854754364317,0.002412619194946745,0.004309232052147565,0.004309232052147565,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,400,0.0027560854754364317,0.0024586349511890116,0.00410114986666911,0.00410114986666911,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,600,0.0027560854754364317,0.0025132181393932532,0.003854325952005547,0.003854325952005547,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,800,0.0027560854754364317,0.0025457561926735873,0.003707189627609614,0.003707189627609614,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,1000,0.0027560854754364317,0.0025679612458698337,0.0036067788906130474,0.0036067788906130474,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,1500,0.0027560854754364317,0.002602482685205642,0.003450673740345869,0.003450673740345869,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,2000,0.0027560854754364317,0.0026230615570043956,0.0033576165580185596,0.0033576165580185596,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,1800.0,1000,2500,0.0027560854754364317,0.0026371052657374635,0.003294111231929503,0.003294111231929503,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,100,0.0005775928284062568,-0.00014945844321060363,0.00297516784002276,0.00297516784002276,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,150,0.0005775928284062568,-1.604204902806521e-05,0.0025352046279088847,0.0025352046279088847,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
65536,131072,2400.0,250,200,0.0005775928284062568,6.348994397567228e-05,0.002272934377523702,0.002272934377523702,0.01,True,observed_95ci_scaled_by_sqrt_100_over_n
